Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
1366	16	Laurie, Bailey	2002-03-24	179cm	79kg	14 (8-0-6)	2	2023-2026	20y 359d	24y 26d
8	 	McCulloch, Bill	1872-11-07	180cm	 	13 (7-0-6)	8	1897-1898, 1900	24y 182d	27y 200d
14	 	Robinson, Bert	1878-06-17	180cm	 	13 (7-0-6)	2	1897	18y 325d	19y 79d
84	 	McLean, Jim	1880-05-02	179cm	 	13 (5-1-7)	5	1901, 1903	21y 2d	23y 14d
154	 	Stanway, Clyde	1886-06-23	171cm	 	13 (1-0-12)	1	1906	19y 323d	20y 77d
260	15	Lane, Tim	1888-02-22	198cm	87kg	13 (8-0-5)	11	1912	24y 65d	24y 191d
324	16	Park, Roy	1892-07-30	165cm	56kg	13 (9-0-4)	35	1915	22y 268d	23y 8d
414	30	Donaldson, Eric	1899-08-27	178cm	75kg	13 (2-0-11)	 	1923-1924	23y 349d	25y 10d
424	7	Jorgensen, Frank	1902-08-19	180cm	72kg	13 (8-0-5)	1	1925-1927	22y 256d	24y 261d
458	24	Haw, Jack	1902-12-27	182cm	80kg	13 (9-2-2)	6	1928-1929	25y 158d	26y 212d
468	37	Cassidy, George	1905-08-19	 	 	13 (10-0-3)	5	1929-1931	23y 314d	26y 24d
491	9	Dickens, Arthur	1903-06-19	165cm	65kg	13 (4-0-9)	7	1932	28y 316d	29y 76d
504	12	Ryan, Alan	1911-06-03	178cm	79kg	13 (4-0-9)	 	1932-1933	21y 29d	22y 77d
577	31	Gibbs, Les	1918-08-10	163cm	63kg	13 (5-0-8)	8	1939, 1941-1942, 1944	20y 332d	25y 284d
652	24	Kennedy, Dick	1925-09-12	180cm	80kg	13 (4-0-9)	11	1945-1946	19y 249d	20y 283d
716	23	OKeeffe, George	1930-08-12	171cm	65kg	13 (2-0-11)	1	1951-1952	20y 273d	22y 11d
720	25	McMahon, Ron	1927-03-29	185cm	80kg	13 (2-1-10)	1	1951-1952	24y 86d	25y 154d
821	12	Bromell, Hugh	1942-01-02	191cm	92kg	13 (8-0-5)	4	1965	23y 107d	23y 224d
850	36	Osborne, Ken	1948-09-26	183cm	80kg	13 (6-0-7)	7	1966-1968	17y 328d	19y 277d
895	12	Payne, Rod	1945-01-22	196cm	91kg	13 (2-0-11)	6	1970	25y 121d	25y 219d
919	36	Swan, Glenn	1952-10-01	197cm	81kg	13 (5-0-8)	21	1973	20y 188d	20y 335d
1060	35	Cox, Darryl	1961-01-26	192cm	85kg	13 (6-0-7)	7	1984-1986	23y 100d	25y 69d
1073	46	Louttit, Darren	1965-03-26	193cm	82kg	13 (2-0-11)	1	1985-1986	20y 67d	21y 30d
1162	24	Sampson, Clay	1976-02-24	178cm	78kg	13 (6-0-7)	1	1995-1996	19y 121d	20y 189d
1178	14	Newton, Leigh	1976-03-25	198cm	103kg	13 (2-0-11)	6	1997	21y 17d	21y 143d
1213	15	Funcke, Ross	1977-11-16	183cm	85kg	13 (7-0-6)	4	2001-2002	23y 136d	24y 281d
1308	27	Riley, Aidan	1991-12-13	183cm	86kg	13 (4-0-9)	3	2014-2015	22y 155d	23y 190d
1315	19	Newton, Ben	1992-08-08	183cm	84kg	13 (5-0-8)	12	2015-2016	22y 239d	23y 294d
1333	38	Smith, Tim	1991-02-20	192cm	94kg	13 (4-0-9)	11	2017-2019	26y 47d	28y 157d
61	 	Elliott, Fred	1879-04-07	177cm	82kg	12 (8-0-4)	4	1899	20y 36d	20y 120d
130	 	Adam, Roy	1883-03-11	179cm	 	12 (7-0-5)	3	1904-1905	21y 87d	22y 56d
139	 	MacKay, Charlie	1880-05-03	 	 	12 (1-0-11)	7	1905-1906	25y 66d	26y 72d
311	30	Best, Arthur	1888-10-18	175cm	 	12 (2-0-10)	30	1914	25y 224d	25y 315d
350	31	Little, Leo	1892-02-22	179cm	 	12 (2-0-10)	4	1919-1920	27y 119d	28y 195d
423	5	Donnelly, Gerry	1903-08-07	183cm	80kg	12 (9-1-2)	4	1925	21y 268d	21y 359d
479	15	Crapper, Harry	1905-01-15	180cm	 	12 (8-0-4)	7	1930-1931	25y 136d	26y 177d
616	27	Molloy, Keith	1924-08-07	183cm	83kg	12 (7-0-5)	 	1943, 1945	18y 274d	20y 341d
631	7	Conroy, Clem	1926-11-23	173cm	76kg	12 (3-0-9)	1	1944-1946	17y 165d	19y 183d
691	15	Toyne, Len	1922-07-12	175cm	77kg	12 (9-0-3)	18	1949	26y 320d	27y 46d
704	18	Paynter, Nevin	1930-06-01	180cm	81kg	12 (0-0-12)	 	1950-1951, 1953	20y 51d	23y 33d
717	13	Krause, Alan	1931-08-14	188cm	97kg	12 (4-0-8)	8	1951-1953	19y 278d	21y 268d
734	23	Gloury, Leigh	1929-09-25	175cm	76kg	12 (3-1-8)	1	1953-1954	23y 205d	24y 218d
820	38	Leitch, Jim	1945-08-11	179cm	73kg	12 (6-0-6)	7	1964-1965	18y 356d	20y 10d
867	37	Schwarz, Darryl	1947-06-26	189cm	89kg	12 (2-0-10)	 	1968-1969	20y 355d	22y 65d
877	41	Campbell, Blair	1946-08-20	178cm	78kg	12 (2-0-10)	23	1969	22y 248d	22y 340d
937	31	Barham, Billy	1952-04-07	178cm	73kg	12 (2-0-10)	15	1974-1975	22y 55d	23y 75d
977	22	Whitfort, Ken	1959-10-10	185cm	76kg	12 (3-0-9)	8	1978-1979	18y 173d	19y 326d
984	5	Hunnibell, Graham	1955-01-02	193cm	96kg	12 (2-0-10)	2	1978-1980	23y 131d	25y 220d
985	10	Roberts, Ken	1952-05-13	185cm	85kg	12 (3-0-9)	16	1978-1979	26y 23d	26y 329d
1039	52	McCarthy, Stephen	1962-05-18	173cm	76kg	12 (7-0-5)	9	1982-1983	19y 355d	21y 67d
1116	54	Heaver, Brent	1971-06-15	173cm	73kg	12 (9-0-3)	12	1990-1991	18y 361d	20y 71d
18	 	Watson, Bert	1878-10-23	179cm	85kg	11 (7-0-4)	 	1897	18y 197d	18y 302d
72	 	Adams, Ernie	1878-01-20	173cm	 	11 (5-0-6)	6	1900-1901	22y 105d	23y 160d
85	 	Colclough, Graham	1883-10-15	180cm	 	11 (7-1-3)	8	1901	17y 206d	17y 313d
106	 	Cordner, Harry	1885-06-17	177cm	 	11 (1-0-10)	16	1903, 1905	17y 319d	20y 84d
306	2	Quinn, Billy	1890-07-27	182cm	 	11 (2-0-9)	2	1914	23y 286d	24y 26d
322	23	Johnston, Teddy	1891-09-03	180cm	76kg	11 (4-0-7)	1	1915, 1919	23y 233d	27y 242d
328	19	Gibb, Reg	1892-11-10	178cm	72kg	11 (3-0-8)	1	1915, 1919	22y 235d	26y 188d
337	3	Love, Percy	1899-10-06	174cm	 	11 (0-0-11)	6	1919	19y 209d	19y 342d
365	22	Hutcheson, Syd	1897-10-05	177cm	 	11 (5-0-6)	 	1920	22y 209d	22y 328d
412	4	Elliott, Tom	1901-03-29	 	 	11 (2-0-9)	2	1923-1924	22y 100d	23y 126d
431	25	Jones, Tom	1904-04-03	165cm	64kg	11 (10-0-1)	14	1925-1926, 1929	21y 106d	25y 136d
441	34	Duff, Dave	1901-06-15	175cm	73kg	11 (9-0-2)	26	1926	24y 334d	25y 116d
513	1	Barnett, Noel	1908-11-22	182cm	 	11 (3-0-8)	2	1933	24y 172d	24y 270d
534	29	Ball, Jock	1912-02-16	179cm	78kg	11 (6-0-5)	 	1935-1937	23y 70d	25y 186d
558	25	Chandler, Bert	1913-10-07	179cm	83kg	11 (7-0-4)	 	1937	23y 255d	23y 346d
559	27	Penberthy, Stan	1906-06-03	179cm	85kg	11 (6-0-5)	 	1937	31y 16d	31y 107d
685	27	Rollason, Ken	1928-07-12	193cm	81kg	11 (6-0-5)	13	1949-1950	20y 285d	21y 340d
825	26	Vearing, Frank	1943-11-21	173cm	75kg	11 (3-0-8)	5	1965-1966	21y 224d	22y 209d
938	27	Wood, Greg	1953-03-08	175cm	73kg	11 (2-0-9)	4	1974	21y 85d	21y 155d
991	31	Carman, Phil	1950-09-04	188cm	87kg	11 (2-0-9)	23	1979	28y 215d	28y 320d
1010	42	Rowe, Russell	1954-01-21	179cm	81kg	11 (3-0-8)	15	1980	26y 68d	26y 180d
1044	8	Bamblett, Les	1963-08-05	178cm	85kg	11 (4-0-7)	12	1983	19y 233d	19y 312d
1053	43	Rugolo, Francesco	1963-09-05	184cm	80kg	11 (3-0-8)	11	1983-1986	19y 349d	22y 338d
1056	25	Tanner, Xavier	1956-05-02	183cm	78kg	11 (4-0-7)	5	1984-1985	27y 342d	29y 51d
1342	40	Wagner, Corey	1997-03-23	181cm	75kg	11 (1-0-10)	6	2019	22y	22y 154d
28	 	Healing, Alf	1868-08-23	177cm	 	10 (4-0-6)	 	1897	28y 286d	29y 5d
53	 	Davidson, Jack	1875-05-10	178cm	 	10 (4-0-6)	 	1898-1899	23y 95d	24y 115d
270	1	Chapman, Doug	1889-05-24	191cm	86kg	10 (1-0-9)	7	1913	23y 337d	24y 70d
274	7	McDougall, Norm	1892-04-23	178cm	81kg	10 (2-0-8)	1	1913	21y 3d	21y 129d
275	12	Millhouse, Algy	1887-05-13	173cm	80kg	10 (1-0-9)	4	1913	25y 348d	26y 39d
318	17	Fraser, Alex	1892-08-20	173cm	71kg	10 (6-0-4)	2	1914-1915	21y 346d	22y 310d
654	30	Wilson, Norm	1927-02-04	184cm	83kg	10 (4-0-6)	13	1945-1946	18y 111d	19y 89d
730	27	Whitaker, Neil	1931-04-09	180cm	78kg	10 (5-1-4)	1	1952-1953	21y 80d	22y 135d
739	39	Reeves, Maurie	1930-02-28	175cm	78kg	10 (0-1-9)	4	1953	23y 63d	23y 133d
826	39	Feldmann, Rick	1945-11-27	179cm	77kg	10 (3-0-7)	2	1965-1967	19y 274d	21y 181d
964	38	OKeefe, Peter	1956-03-24	181cm	76kg	10 (6-0-4)	1	1976-1977, 1979	20y 115d	23y 42d
969	15	Cumming, Daryl	1951-05-15	175cm	72kg	10 (3-0-7)	7	1977	25y 364d	26y 97d
999	27	Whitford, Don	1956-11-15	182cm	80kg	10 (1-0-9)	3	1979-1981	22y 161d	24y 280d
1238	44	Motlop, Shannon	1978-08-18	182cm	88kg	10 (4-0-6)	5	2005-2006	26y 248d	28y 15d
1346	21	Preuss, Braydon	1995-06-16	206cm	109kg	10 (3-0-7)	4	2019-2020	23y 299d	25y 83d
1385	13	Culley, Jai	2003-02-24	193cm	87kg	10 (5-0-5)	4	2025-2026	22y 159d	23y 54d
169	 	Canavan, Joe	1880-11-04	 	 	9 (5-0-4)	4	1907	26y 174d	26y 258d
189	 	Donaldson, Jack	1880-04-25	183cm	 	9 (4-0-5)	3	1908	28y 7d	28y 63d
200	 	Bickford, Albert	1887-08-24	177cm	 	9 (2-0-7)	 	1908-1909	20y 289d	21y 264d
230	 	Rodd, Herbert	1889-02-10	178cm	 	9 (1-0-8)	5	1910	21y 100d	21y 198d
267	27	Wellington, Tom	1894-10-27	171cm	 	9 (5-0-4)	 	1912-1913	17y 246d	18y 272d
277	23	Brady, Campbell	1891-10-05	177cm	 	9 (2-0-7)	12	1913	21y 210d	21y 294d
310	6	Lowell, Rupe	1893-08-30	169cm	66kg	9 (5-0-4)	 	1914-1915	20y 266d	21y 314d
317	22	Brunier, Bill	1889-04-28	171cm	 	9 (2-0-7)	8	1914-1915, 1919	25y 88d	30y 110d
335	17	Kenney, Con	1896-06-21	179cm	 	9 (0-0-9)	5	1919	22y 316d	23y 77d
341	26	Hall, Cyril	1889-12-14	175cm	 	9 (0-0-9)	 	1919	29y 147d	29y 224d
354	20	Mawhinney, Alec	1894-12-01	183cm	 	9 (0-0-9)	 	1919	24y 209d	24y 286d
383	16	Lethlean, Clarrie	1900-07-12	182cm	84kg	9 (3-2-4)	 	1921	20y 299d	21y 67d
451	39	Latham, Bill	1907-03-04	175cm	70kg	9 (7-0-2)	 	1927-1928	20y 141d	21y 153d
454	7	Driver, Vince	1908-01-07	165cm	60kg	9 (7-0-2)	 	1928-1930	20y 126d	22y 172d
482	30	Steel, Howard	1911-05-14	189cm	86kg	9 (3-0-6)	3	1930-1932	19y 101d	21y 7d
499	25	Earle, Bill	1910-01-21	180cm	66kg	9 (1-0-8)	 	1932	22y 135d	22y 226d
623	23	Doherty, Jack	1915-08-05	174cm	71kg	9 (5-0-4)	 	1943-1944	27y 311d	28y 317d
635	28	Taylor, Percy	1919-04-10	168cm	70kg	9 (4-0-5)	20	1944-1945	25y 26d	26y 18d
637	19	Bennett, Lloyd	1916-04-08	182cm	83kg	9 (4-0-5)	4	1944	28y 56d	28y 133d
722	29	McKaige, Ken	1929-08-17	187cm	81kg	9 (1-0-8)	1	1951-1952	21y 331d	22y 260d
862	17	Clarke, Kelvin	1947-12-26	168cm	70kg	9 (2-0-7)	9	1968-1970	20y 111d	22y 246d
863	27	Forster, John	1948-06-18	178cm	71kg	9 (3-0-6)	 	1968-1970	19y 302d	22y 37d
884	45	Jennings, Danny	1949-07-27	174cm	70kg	9 (2-0-7)	3	1969-1970	20y 13d	21y 5d
947	26	Sparks, John	1957-01-05	174cm	66kg	9 (1-0-8)	8	1975, 1977	18y 118d	20y 234d
1019	15	Catoggio, Vin	1954-05-13	179cm	78kg	9 (2-0-7)	15	1981-1982	26y 333d	28y 44d
1042	49	McKenzie, Stuart	1961-03-27	191cm	89kg	9 (4-0-5)	 	1982	21y 84d	21y 154d
1122	7	Owen, Rod	1967-01-31	185cm	87kg	9 (6-0-3)	19	1991	24y 52d	24y 113d
1167	31	Cockatoo-Collins, Don	1978-04-01	182cm	79kg	9 (3-0-6)	3	1996-1998	17y 363d	20y 108d
1252	43	Bode, Jace	1987-09-14	183cm	80kg	9 (3-0-6)	3	2007-2008	19y 331d	20y 289d
1293	15	Rodan, David	1983-10-08	173cm	87kg	9 (1-0-8)	2	2013	29y 174d	29y 320d
1352	38	Brown, Mitch	1990-08-28	196cm	95kg	9 (5-0-4)	6	2020-2022	29y 207d	31y 308d
5	 	Johnstone, George	1869-11-04	 	 	8 (3-0-5)	 	1897-1898	27y 185d	28y 310d
25	 	Massey, Lew	1869-02-13	 	 	8 (6-0-2)	1	1897	28y 105d	28y 161d
26	 	Timothee, John	1870-02-04	174cm	 	8 (5-1-2)	1	1897-1898	27y 114d	28y 162d
27	 	Graham, Jack	1878-03-02	178cm	76kg	8 (3-0-5)	2	1897-1899	19y 95d	21y 191d
40	 	Davey, Tom	1876-03-30	 	 	8 (2-1-5)	 	1898	22y 45d	22y 143d
91	 	Boully, Harry	1879-12-28	179cm	 	8 (6-0-2)	3	1901-1902	21y 176d	22y 168d
153	 	Rogers, Willie	1883-05-23	175cm	 	8 (1-0-7)	 	1906	22y 354d	23y 108d
173	 	Nielsen, Victor	1883-01-25	173cm	 	8 (3-0-5)	1	1907	24y 92d	24y 218d
180	 	Hunt, Phil	1884-01-10	174cm	 	8 (2-0-6)	 	1907	23y 121d	23y 219d
181	 	Johnson, Charlie	1875-11-13	 	 	8 (3-0-5)	6	1907	31y 179d	31y 291d
186	 	Hill, Herbert	1887-11-28	178cm	71kg	8 (4-0-4)	 	1907	19y 199d	19y 262d
314	33	Williamson, Alf	1893-10-06	183cm	82kg	8 (1-0-7)	5	1914	20y 243d	20y 320d
315	10	Daly, John	1890-12-13	185cm	 	8 (1-0-7)	 	1914	23y 196d	23y 259d
332	10	Coulter, Gordon	1898-10-05	188cm	81kg	8 (0-0-8)	2	1919	20y 210d	20y 336d
336	5	Love, Bob	1896-07-20	173cm	 	8 (0-0-8)	1	1919	22y 287d	22y 343d
584	33	Neenan, Bernie	1917-09-25	188cm	83kg	8 (6-0-2)	11	1940-1942	22y 306d	24y 268d
592	1	Heal, Stan	1920-07-30	170cm	70kg	8 (7-0-1)	5	1941	20y 340d	21y 59d
593	11	Lewis, Warren	1923-04-10	183cm	81kg	8 (4-0-4)	3	1941, 1944	18y 121d	21y 131d
607	32	Stone, Bob	1925-05-26	183cm	80kg	8 (4-0-4)	 	1942-1943, 1949	17y 25d	23y 346d
615	26	Hobba, Ron	1918-03-15	174cm	73kg	8 (3-0-5)	 	1943	25y 54d	25y 152d
657	31	Hughes, Frank	1921-02-09	180cm	70kg	8 (4-0-4)	 	1945	24y 120d	24y 183d
742	21	Baker, Noel	1933-12-22	179cm	81kg	8 (7-0-1)	 	1953, 1955	19y 152d	21y 150d
828	21	Burston, Ed	1944-01-19	193cm	86kg	8 (2-0-6)	13	1966	22y 96d	22y 213d
853	21	Lees, Ted	1948-03-30	194cm	99kg	8 (2-0-6)	8	1967-1968	19y 16d	20y 154d
855	25	Whitton, Geoff	1942-02-01	185cm	83kg	8 (3-0-5)	 	1967-1968	25y 80d	26y 107d
929	39	Moore, Kevin	1954-02-06	181cm	82kg	8 (0-0-8)	1	1974	20y 59d	20y 108d
939	26	Scott, Graham	1946-10-16	185cm	86kg	8 (1-0-7)	4	1974	27y 256d	27y 305d
990	47	ODwyer, Des	1961-08-24	187cm	83kg	8 (0-0-8)	5	1978, 1981-1982	16y 339d	20y 231d
1015	36	Maynard, Peter	1960-06-28	175cm	76kg	8 (0-0-8)	1	1980-1981	20y 28d	21y 34d
1069	26	Rugolo, Joseph	1965-09-02	193cm	86kg	8 (3-0-5)	 	1985-1987	19y 223d	21y 270d
1127	43	Ford, Andrew	1970-09-16	178cm	75kg	8 (4-1-3)	1	1991-1992	20y 221d	21y 250d
1164	35	Ormond-Allen, Trent	1976-06-11	180cm	82kg	8 (4-0-4)	1	1995-1996	19y 82d	20y 66d
1299	50	Clisby, Mitch	1990-01-05	182cm	83kg	8 (1-0-7)	1	2013	23y 168d	23y 217d
1379	21	Jefferson, Matthew	2004-03-08	195cm	86kg	8 (2-0-6)	4	2025-2026	21y 8d	22y 42d
81	 	Hay, Harold	1881-12-31	170cm	 	7 (4-0-3)	2	1900	18y 216d	18y 265d
90	 	Tredinnick, Alf	1873-06-16	174cm	 	7 (5-0-2)	1	1901	27y 357d	28y 62d
136	 	Cordner, Ted	1887-06-18	179cm	85kg	7 (1-0-6)	 	1905	17y 336d	18y 34d
211	 	Cowell, Jim	1885-05-28	 	 	7 (3-1-3)	1	1909	23y 345d	24y 85d
224	 	Crow, Tommy	1887-06-30	173cm	 	7 (1-0-6)	1	1910	22y 304d	23y 51d
282	22	Kenley, Carlyle	1892-02-26	 	 	7 (2-0-5)	3	1913-1914	21y 103d	22y 58d
308	18	Smith, Les	1892-03-16	 	 	7 (0-0-7)	1	1914	22y 61d	22y 159d
313	1	MacDonald, Roy	1891-07-04	173cm	 	7 (2-0-5)	2	1914	22y 337d	23y 28d
370	26	Rowe, Vern	1896-03-11	175cm	 	7 (2-0-5)	7	1920	24y 72d	24y 177d
380	22	Bruce, Harry	1895-07-12	171cm	 	7 (3-2-2)	1	1921	25y 299d	26y 60d
418	21	Ewer, Bobby	1904-07-02	182cm	90kg	7 (0-0-7)	1	1924-1925	19y 348d	20y 311d
448	20	Meade, Les	1904-11-04	173cm	69kg	7 (6-0-1)	 	1927-1928	22y 219d	23y 190d
605	35	Powell, Danny	1922-05-29	169cm	73kg	7 (2-0-5)	6	1942	19y 359d	20y 71d
668	36	Bell, Des	1923-05-23	180cm	80kg	7 (5-0-2)	4	1946-1948	23y 23d	24y 330d
674	20	Robinson, Russ	1928-11-19	183cm	76kg	7 (4-0-3)	1	1947-1948	18y 200d	19y 262d
677	23	Hardie, Dave	1928-02-08	179cm	78kg	7 (4-0-3)	3	1947-1948	19y 196d	20y 181d
681	17	Lourey, Greg	1927-08-01	188cm	85kg	7 (6-0-1)	1	1948, 1950	20y 323d	22y 341d
702	34	Pound, Arthur	1930-03-19	180cm	79kg	7 (5-0-2)	12	1950	20y 85d	20y 139d
708	9	Daly, Alan	1929-05-11	168cm	65kg	7 (0-0-7)	3	1951	21y 345d	22y 113d
728	9	Orr, Max	1931-01-09	178cm	73kg	7 (3-0-4)	4	1952-1953	21y 115d	22y 113d
733	32	Anderson, Dale	1931-06-10	183cm	85kg	7 (1-0-6)	15	1953-1954	21y 312d	22y 313d
760	36	Atkinson, Dick	1934-06-30	183cm	88kg	7 (5-0-2)	 	1955, 1957	20y 325d	22y 329d
775	29	Dunsford, Brian	1936-09-26	178cm	70kg	7 (7-0-0)	1	1957	20y 241d	20y 304d
811	26	Thiessen, Tony	1942-05-25	183cm	82kg	7 (5-0-2)	2	1963	20y 351d	21y 77d
817	3	Bartlett, Maurie	1946-06-09	191cm	96kg	7 (4-0-3)	7	1964, 1966	17y 349d	19y 360d
845	27	Murnane, John	1948-02-11	180cm	75kg	7 (1-0-6)	 	1966-1967	18y 141d	19y 70d
897	32	Hodges, Barry	1950-01-20	185cm	84kg	7 (2-1-4)	1	1970-1971	20y 200d	21y 192d
934	40	McMullin, Neil	1954-01-11	180cm	73kg	7 (1-0-6)	1	1974	20y 127d	20y 232d
988	36	Cooke, Gary	1958-11-10	174cm	71kg	7 (2-0-5)	3	1978	19y 247d	19y 296d
1007	38	Barnes, Tony	1956-05-16	182cm	86kg	7 (2-0-5)	6	1980-1981	23y 318d	24y 330d
1043	44	Sutcliffe, Scott	1963-02-10	185cm	79kg	7 (2-0-5)	2	1982-1983	19y 178d	20y 170d
1076	21	Parish, Les	1955-09-28	180cm	82kg	7 (0-0-7)	5	1985	29y 267d	29y 337d
1106	30	Seow, Dannie	1967-04-02	188cm	80kg	7 (4-0-3)	2	1989-1990	21y 364d	23y 103d
1168	16	Grant, David	1966-08-07	184cm	84kg	7 (1-0-6)	 	1996	29y 235d	29y 285d
1302	41	Georgiou, Alex	1990-02-01	187cm	88kg	7 (2-0-5)	 	2014	24y 49d	24y 91d
2	 	Fry, Herb	1870-10-28	180cm	84kg	6 (4-0-2)	1	1897-1898	26y 192d	27y 198d
49	 	Scanlan, Pat	1878-07-07	 	 	6 (1-1-4)	2	1898-1899	19y 353d	21y 29d
152	 	Hayman, Spencer	1885-01-06	178cm	 	6 (0-0-6)	 	1906	21y 126d	21y 231d
237	 	Whelpton, Fred	1885-03-11	174cm	 	6 (3-0-3)	 	1910-1911	25y 106d	26y 168d
253	 	Rush, Leo	1890-07-10	177cm	 	6 (2-0-4)	4	1911	20y 321d	21y 54d
280	31	Ellis, Frank	1883-07-07	179cm	 	6 (0-0-6)	 	1913	29y 321d	30y 26d
321	24	Franklin, Roy	1892-12-25	 	 	6 (2-0-4)	1	1915	22y 120d	22y 211d
346	24	Salvana, Lou	1897-01-20	183cm	77kg	6 (0-0-6)	3	1919	22y 131d	22y 215d
395	31	Long, Fred	1896-05-27	175cm	 	6 (3-0-3)	 	1921-1922	25y 85d	26y
402	34	Peck, Eric	1899-08-01	175cm	70kg	6 (2-0-4)	 	1922-1923	22y 327d	24y 45d
415	31	Glasscock, Marcus	1900-09-03	183cm	 	6 (0-0-6)	 	1923-1924	22y 363d	23y 285d
426	33	Cannan, Jack	1899-01-14	183cm	86kg	6 (3-0-3)	9	1925-1926	26y 122d	27y 114d
429	25	Sullivan, Jimmy	1896-04-08	168cm	58kg	6 (4-1-1)	 	1925	29y 52d	29y 122d
443	33	Dick, Fred	1898-11-18	174cm	 	6 (5-0-1)	1	1926-1927	27y 220d	28y 198d
495	1	Nolan, Leo	1910-02-09	191cm	85kg	6 (0-0-6)	4	1932	22y 88d	22y 200d
530	29	Young, Jack	1908-08-14	179cm	76kg	6 (4-0-2)	 	1934	25y 327d	26y 32d
570	6	Giles, Ian	1918-07-25	179cm	81kg	6 (4-0-2)	 	1939	20y 271d	20y 355d
658	31	Mitchell, Jack	1924-09-18	160cm	63kg	6 (3-0-3)	9	1945	20y 292d	20y 334d
661	15	Quinn, Jack	1918-06-11	169cm	76kg	6 (4-0-2)	5	1946	27y 313d	28y 81d
701	15	Jeffers, Max	1929-11-14	179cm	76kg	6 (5-0-1)	5	1950	20y 194d	20y 250d
710	27	Rowse, Bob	1926-09-08	183cm	83kg	6 (0-0-6)	 	1951	24y 225d	24y 281d
719	21	Cordner, John	1929-03-20	187cm	89kg	6 (1-0-5)	 	1951	22y 74d	22y 151d
731	8	Lehmann, Maurie	1931-05-18	180cm	76kg	6 (3-0-3)	1	1952	21y 62d	21y 97d
738	24	Morrow, Bill	1928-10-05	183cm	76kg	6 (1-1-4)	4	1953	24y 209d	24y 279d
745	11	Schofield, Peter	1932-02-12	183cm	75kg	6 (1-1-4)	14	1953	21y 135d	21y 177d
796	1	Leslie, Bruce	1940-02-10	179cm	74kg	6 (3-1-2)	1	1961	21y 113d	21y 211d
881	44	Mitchell, Mark	1951-09-04	182cm	75kg	6 (1-0-5)	2	1969	17y 285d	17y 339d
899	37	Brown, Bruce	1951-10-06	187cm	83kg	6 (3-0-3)	 	1971	19y 188d	19y 326d
900	43	Lawrie, Gordon	1950-12-03	189cm	89kg	6 (2-0-4)	 	1971	20y 177d	20y 233d
932	29	Murray, David	1955-11-12	182cm	85kg	6 (0-0-6)	 	1974	18y 159d	18y 194d
983	44	Code, David	1957-04-06	184cm	83kg	6 (1-0-5)	1	1978	21y 30d	21y 86d
986	47	Thompson, Paul	1958-04-19	188cm	86kg	6 (0-0-6)	 	1978	20y 66d	20y 101d
987	26	McKeon, Mark	1957-05-15	183cm	80kg	6 (0-0-6)	 	1978	21y 54d	21y 89d
1021	41	McGlashan, Dave	1958-01-02	194cm	95kg	6 (2-0-4)	7	1981-1982	23y 106d	24y 161d
1026	50	Todd, Ian	1961-09-11	191cm	87kg	6 (0-0-6)	1	1981	19y 310d	19y 352d
1119	46	Mahoney, Mathew	1968-12-12	200cm	94kg	6 (5-0-1)	 	1990, 1992	21y 242d	23y 240d
1377	45	Moniz-Wakefield, Andy	2003-10-26	182cm	73kg	6 (2-0-4)	 	2024	20y 246d	20y 281d
1388	28	Mihocek, Brody	1993-02-04	192cm	97kg	6 (4-0-2)	10	2026	33y 39d	33y 74d
1389	33	Pickett, Latrelle	2005-12-28	182cm	 	6 (4-0-2)	3	2026	20y 77d	20y 112d
1390	9	Steele, Jack	1995-12-13	187cm	90kg	6 (4-0-2)	2	2026	30y 92d	30y 127d
35	 	Russell, Jimmy	1879-08-29	174cm	72kg	5 (3-0-2)	4	1897-1898	17y 329d	18y 349d
42	 	MacPherson, Les	1880-05-17	175cm	67kg	5 (2-0-3)	1	1898-1899	17y 362d	19y 80d
46	 	Howard, Percy	1871-02-13	 	 	5 (3-1-1)	4	1898	27y 97d	27y 188d
47	 	Staines, Frank	1876-11-07	173cm	 	5 (3-0-2)	 	1898	21y 195d	21y 251d
50	 	Coghlan, Johnny	1876-04-24	 	 	5 (0-1-4)	 	1898	22y 76d	22y 125d
55	 	Robertson, Dick	1877-05-24	168cm	 	5 (1-0-4)	 	1898	21y 81d	21y 109d
57	 	Rippon, Harold	1874-02-23	174cm	 	5 (1-0-4)	 	1898, 1900	24y 178d	26y 71d
68	 	Cumberland, Cec	1875-02-22	192cm	108kg	5 (1-0-4)	3	1899	24y 101d	24y 171d
141	 	Brown, Frank	1887-11-13	175cm	 	5 (1-0-4)	 	1905-1906	17y 279d	18y 285d
155	 	Hordern, Percy	1884-11-24	169cm	 	5 (0-0-5)	1	1906	21y 218d	21y 274d
207	 	Daniel, Vern	1887-05-30	191cm	84kg	5 (2-0-3)	1	1909, 1912	21y 336d	25y 9d
208	 	Fargie, Jim	1886-10-30	169cm	 	5 (2-0-3)	1	1909	22y 183d	22y 260d
225	 	Rennolds, Alex	1888-07-10	177cm	 	5 (0-0-5)	 	1910	21y 294d	21y 336d
259	13	Francis, Bert	1885-06-26	182cm	 	5 (3-0-2)	1	1912	26y 306d	26y 343d
283	18	Mackie, Jim	1889-12-31	168cm	 	5 (2-0-3)	 	1913	23y 160d	23y 186d
294	25	Burge, Cliff	1892-04-27	183cm	 	5 (0-0-5)	1	1914	21y 363d	22y 124d
