Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
109	30	Jones, Les	1905-03-25	183cm	90kg	5 (1-0-4)	 	1929	24y 61d	24y 124d
124	28	Sheil, Ernie	1906-05-02	179cm	76kg	5 (1-0-4)	 	1930	24y 22d	24y 57d
130	7	Flanigan, Jack	1905-04-29	184cm	83kg	5 (3-0-2)	1	1930	25y 74d	25y 137d
157	32	Meehan, Joe	1911-04-05	180cm	85kg	5 (0-0-5)	 	1932	21y 53d	21y 144d
195	3	Ogden, Stan	1910-11-01	185cm	76kg	5 (2-0-3)	1	1934	23y 255d	23y 311d
267	39	Doherty, Vin	1911-03-26	169cm	63kg	5 (1-0-4)	13	1940	29y 32d	29y 60d
268	38	Hone, Bruce	1913-07-26	183cm	84kg	5 (2-0-3)	3	1940	26y 276d	26y 346d
276	30	Farrant, Reg	1920-09-09	180cm	75kg	5 (3-0-2)	1	1940	19y 308d	19y 350d
289	11	Herbert, Bob	1919-03-11	170cm	71kg	5 (0-0-5)	2	1941-1942	22y 88d	23y 73d
295	5	Austen, Cec	1918-11-30	187cm	85kg	5 (1-0-4)	6	1942	23y 160d	23y 188d
307	38	Daly, Harold	1915-10-18	173cm	77kg	5 (0-0-5)	 	1942	26y 259d	26y 308d
322	22	Goldsmith, Gordon	1915-12-21	175cm	72kg	5 (3-0-2)	3	1943	27y 194d	27y 236d
324	25	Salvas, Lou	1921-08-17	188cm	86kg	5 (2-0-3)	7	1943	21y 348d	22y 11d
367	17	Hevey, Kevin	1923-04-30	180cm	80kg	5 (1-0-4)	 	1946-1947	23y 116d	24y 59d
391	5	Baldwin, Allan	1924-02-09	187cm	79kg	5 (0-0-5)	 	1949	25y 73d	25y 171d
394	17	Lambert, Brian	1930-10-10	166cm	66kg	5 (1-0-4)	5	1949	18y 265d	18y 293d
408	8	Don, Jim	1930-09-11	179cm	79kg	5 (0-0-5)	 	1950	19y 258d	19y 349d
409	32	Norman, Bill	1926-08-26	183cm	81kg	5 (0-0-5)	 	1950	23y 281d	23y 309d
468	30	Pearson, Ian	1934-02-09	174cm	73kg	5 (2-1-2)	2	1956	22y 72d	22y 170d
472	34	Hancock, George	1931-01-16	187cm	104kg	5 (2-0-3)	5	1956	25y 131d	25y 215d
476	33	Waters, Bryan	1938-01-21	178cm	75kg	5 (0-0-5)	1	1956-1957	18y 168d	19y 152d
515	24	McMahon, Max	1942-03-20	183cm	84kg	5 (1-0-4)	1	1961-1962	19y 47d	20y 158d
541	50	Cummings, Percy	1946-09-05	178cm	73kg	5 (4-0-1)	1	1964-1965	17y 317d	18y 336d
551	21	Mares, Daryl	1946-10-03	174cm	75kg	5 (1-0-4)	4	1965, 1967	18y 287d	20y 313d
567	15	Robson, Rodney	1946-04-09	183cm	89kg	5 (1-0-4)	 	1966-1967	20y 105d	21y 62d
576	31	Smith, Norman	1946-09-01	183cm	86kg	5 (1-0-4)	1	1967	20y 261d	20y 296d
666	11	Polkinghorne, Robert	1958-02-27	183cm	86kg	5 (3-0-2)	 	1979-1980	21y 88d	22y 87d
765	39	Fraser, Kane	1977-07-22	185cm	83kg	5 (0-1-4)	 	1996-1998	18y 266d	20y 306d
784	28	Dennis, Matthew	1978-02-11	189cm	91kg	5 (1-1-3)	 	1998-1999	20y 144d	21y 135d
806	14	Hazell, Tim	1981-06-13	186cm	89kg	5 (3-0-2)	3	2001	20y 24d	20y 52d
874	36	Lisle, Jordan	1990-07-12	196cm	95kg	5 (4-0-1)	1	2011	20y 328d	21y 53d
906	34	Heatherley, Kurt	1995-01-01	193cm	89kg	5 (1-1-3)	 	2016-2017	21y 218d	22y 195d
936	27	Hartley, Michael	1993-06-07	198cm	104kg	5 (0-0-5)	1	2020-2021	27y 76d	27y 342d
956	27	Long, Ned	2003-02-05	194cm	92kg	5 (0-0-5)	1	2022-2023	19y 197d	20y 196d
24	10	Brown, Fred	1896-01-30	185cm	86kg	4 (1-0-3)	 	1925-1926	29y 113d	30y 91d
34	31	Larkin, Martin	1903-12-20	182cm	81kg	4 (1-0-3)	 	1925-1926	21y 224d	22y 181d
53	30	Trafford, Bernie	1902-09-03	179cm	 	4 (0-0-4)	2	1926-1927	23y 352d	24y 323d
55	28	Crozier, Alec	1904-07-09	188cm	88kg	4 (0-0-4)	 	1926-1927	22y 64d	22y 358d
85	18	Brady, Rob	1901-05-17	177cm	 	4 (0-0-4)	1	1928	26y 354d	27y 9d
89	24	Hughson, Les	1907-09-12	188cm	90kg	4 (0-0-4)	3	1928	20y 250d	20y 266d
90	2	Leitch, Archie	1906-03-12	177cm	67kg	4 (0-0-4)	 	1928	22y 68d	22y 84d
126	32	Veitch, Jim	1905-01-08	185cm	80kg	4 (2-0-2)	 	1930	25y 143d	25y 185d
140	18	Stewart, Frank	1910-08-11	166cm	74kg	4 (0-0-4)	 	1931	20y 285d	21y 32d
203	18	Rohde, Carl	1910-09-29	184cm	86kg	4 (0-0-4)	 	1935	24y 219d	24y 245d
208	26	Williams, Ted	1912-05-23	178cm	71kg	4 (0-0-4)	 	1935	23y 16d	23y 37d
222	10	Oakes, Jim	1912-06-10	180cm	74kg	4 (1-0-3)	1	1936	24y 59d	24y 80d
288	30	Dyer, Ken	1915-10-22	183cm	78kg	4 (0-0-4)	 	1941	25y 221d	25y 242d
299	39	Jorgensen, Barney	1922-07-12	177cm	82kg	4 (0-0-4)	3	1942	19y 308d	20y 13d
305	9	Rowe, Tom	1920-01-07	185cm	84kg	4 (0-0-4)	 	1942	22y 164d	22y 185d
330	33	Dwan, Harry	1918-12-08	168cm	70kg	4 (1-0-3)	 	1944	25y 164d	25y 199d
366	26	Calwell, Tom	1925-02-02	179cm	76kg	4 (0-0-4)	 	1946-1947	21y 203d	22y 90d
419	33	Mathers, Ian	1930-09-07	183cm	91kg	4 (0-0-4)	 	1951, 1953-1954	20y 338d	23y 280d
438	23	McCashney, John	1932-05-31	170cm	77kg	4 (1-0-3)	 	1953-1954	20y 343d	22y 68d
456	37	Horrocks, Rod	1934-03-05	175cm	73kg	4 (2-0-2)	 	1955-1956	21y 56d	22y 96d
462	31	Takle, Barry	1935-01-12	188cm	86kg	4 (2-0-2)	1	1955	20y 164d	20y 185d
491	43	Hay, Bill	1934-06-27	180cm	80kg	4 (2-0-2)	 	1958	23y 338d	23y 359d
542	20	Carroll, Bob	1941-10-18	185cm	79kg	4 (0-0-4)	 	1965	23y 181d	23y 223d
548	47	Price, John	1944-09-24	191cm	85kg	4 (1-0-3)	 	1965	20y 240d	20y 275d
553	40	Willis, Bob	1942-10-24	178cm	76kg	4 (2-0-2)	 	1965	22y 287d	22y 308d
554	13	Burgess, Greg	1945-08-08	188cm	83kg	4 (1-0-3)	 	1965-1966	20y 13d	20y 349d
584	8	Smith, Jim	1947-12-08	188cm	99kg	4 (1-0-3)	 	1968	20y 129d	20y 190d
600	25	Kennedy, Des	1950-09-01	185cm	80kg	4 (0-0-4)	2	1970	19y 215d	19y 250d
679	14	Kershaw, Kim	1959-01-25	198cm	106kg	4 (3-0-1)	 	1981-1982	22y 181d	23y 96d
722	29	Ralphsmith, Sean	1966-12-14	188cm	90kg	4 (2-0-2)	3	1988, 1990	21y 250d	23y 212d
733	29	Whittlesea, Gregory	1963-07-23	183cm	86kg	4 (3-0-1)	 	1991	27y 285d	27y 356d
895	21	Ross, Ben	1988-09-21	179cm	74kg	4 (3-0-1)	1	2014	25y 265d	25y 293d
908	32	Fitzpatrick, Jack	1991-06-26	200cm	99kg	4 (2-0-2)	3	2016-2017	25y 63d	25y 321d
934	38	Minchington, Darren	1993-12-09	179cm	82kg	4 (0-0-4)	2	2020	26y 223d	26y 267d
2	23	Elliman, Dave	1902-03-17	175cm	70kg	3 (0-0-3)	5	1925	23y 46d	23y 67d
33	12	Kennedy, Pat	1903-07-29	168cm	62kg	3 (1-0-2)	1	1925	22y 3d	22y 45d
46	23	Drake, Jack	1904-03-15	187cm	88kg	3 (1-0-2)	1	1926	22y 84d	22y 159d
47	20	Donnellan, Frank	1907-11-17	184cm	 	3 (0-0-3)	2	1926	18y 221d	18y 242d
73	26	Maxwell, Len	1906-03-17	175cm	71kg	3 (0-0-3)	 	1927	21y 121d	21y 163d
92	28	Petrie, Stan	1906-09-15	183cm	77kg	3 (0-0-3)	3	1928	21y 263d	21y 282d
132	23	Davies, Reg	1909-11-24	182cm	80kg	3 (0-0-3)	 	1930-1931	20y 237d	21y 166d
144	30	Dodd, Rupe	1907-01-19	168cm	69kg	3 (0-0-3)	4	1931	24y 194d	24y 222d
177	32	McGillivray, Charlie	1910-07-10	185cm	91kg	3 (0-0-3)	 	1933	23y 5d	23y 26d
191	3	Geary, Brian	1912-12-14	180cm	73kg	3 (1-0-2)	1	1934	21y 156d	21y 177d
198	26	Onley, Ken	1914-12-14	175cm	 	3 (0-0-3)	1	1934	19y 261d	19y 275d
201	13	Smethurst, Max	1914-12-06	182cm	83kg	3 (1-0-2)	 	1935	20y 142d	20y 156d
211	23	Green, Tom	1909-01-13	178cm	74kg	3 (3-0-0)	2	1935	26y 223d	26y 237d
227	3	Clay, Alf	1914-01-08	183cm	82kg	3 (0-0-3)	2	1937	23y 127d	23y 141d
254	2	Day, Howard	1917-08-10	177cm	73kg	3 (1-0-2)	6	1939	21y 283d	21y 318d
257	36	Booth, Frank	1916-02-28	179cm	83kg	3 (1-0-2)	2	1939	23y 95d	23y 130d
282	30	Pirrie, Dick	1920-06-06	175cm	75kg	3 (2-0-1)	 	1940-1941	20y 86d	21y 85d
287	33	Cutter, Frank	1921-02-25	183cm	79kg	3 (1-0-2)	1	1941	20y 81d	20y 109d
308	28	Zucker, Harold	1917-12-23	191cm	86kg	3 (0-0-3)	3	1942	24y 200d	24y 214d
318	24	Clements, Arthur	1921-01-22	166cm	68kg	3 (3-0-0)	2	1943	22y 120d	22y 211d
338	35	Amey, Bert	1924-11-25	166cm	60kg	3 (0-1-2)	 	1944	19y 261d	19y 275d
372	26	Fitzgerald, Cash	1921-05-16	175cm	75kg	3 (1-0-2)	 	1947	26y 1d	26y 15d
395	11	Churchman, Joe	1924-09-18	185cm	80kg	3 (0-0-3)	 	1949	24y 294d	24y 308d
422	36	Turnbull, Lindsay	1930-10-09	183cm	80kg	3 (0-0-3)	 	1951	20y 313d	20y 327d
428	17	McGreevy, John	1930-05-11	184cm	82kg	3 (0-0-3)	 	1952	22y 48d	22y 104d
512	35	Critchley, Ron	1940-12-16	183cm	83kg	3 (3-0-0)	 	1960	19y 241d	19y 255d
536	9	Vagg, Bob	1942-04-03	183cm	80kg	3 (2-0-1)	 	1964	22y 15d	22y 36d
566	48	Reid, Bruce	1946-04-04	171cm	66kg	3 (0-0-3)	 	1966-1967	20y 110d	21y 46d
607	44	Lewis, John	1949-07-25	188cm	87kg	3 (2-0-1)	 	1970	21y 21d	21y 35d
634	29	Lynn, Gerry	1955-08-24	175cm	76kg	3 (1-0-2)	 	1974-1975	18y 297d	19y 357d
660	19	Scott, Mark	1959-03-24	196cm	80kg	3 (2-0-1)	8	1978, 1980	19y 120d	21y 26d
672	53	Foster, Dale	1958-05-07	191cm	83kg	3 (2-0-1)	 	1980	22y 94d	22y 115d
709	32	Symonds, Tony	1962-02-15	185cm	72kg	3 (2-0-1)	1	1987	25y 41d	25y 84d
719	36	Demetriou, Andrew	1961-04-14	182cm	80kg	3 (3-0-0)	1	1988	27y 38d	27y 51d
723	27	Bingham, Lawrence	1969-05-28	200cm	95kg	3 (1-0-2)	 	1989-1990	19y 308d	21y 12d
860	45	Milne, Riley	1990-07-20	193cm	78kg	3 (2-0-1)	 	2009, 2011	19y 33d	20y 354d
863	45	Kayler-Thomson, Jarrod	1985-07-26	188cm	80kg	3 (1-0-2)	1	2010	24y 244d	24y 279d
878	40	McCauley, Broc	1986-12-20	202cm	98kg	3 (1-0-2)	1	2012	25y 101d	25y 131d
885	35	Grimley, Sam	1991-01-03	199cm	96kg	3 (3-0-0)	3	2013	22y 143d	22y 218d
952	45	Callow, Jackson	2002-06-11	194cm	95kg	3 (0-0-3)	 	2022	19y 323d	20y
966	46	Ryan, Brandon	1997-11-07	200cm	91kg	3 (1-0-2)	4	2023	25y 265d	25y 292d
977	39	Perez, Flynn	2001-08-25	187cm	82kg	3 (3-0-0)	 	2026	24y 224d	24y 236d
25	24	James, Syd	1895-10-26	183cm	78kg	2 (0-0-2)	 	1925	29y 209d	29y 223d
36	 	Maple, Frank	1904-10-26	183cm	78kg	2 (1-0-1)	1	1926	21y 187d	21y 194d
41	18	Beck, Lindsay	1900-04-04	168cm	68kg	2 (1-0-1)	 	1926	26y 34d	26y 41d
51	18	Bullen, Horrie	1906-03-13	185cm	91kg	2 (0-0-2)	 	1926	20y 126d	20y 154d
60	 	Townley, Harry	1905-02-16	174cm	 	2 (0-0-2)	 	1927	22y 73d	22y 94d
62	 	Wells, Norm	1905-03-23	185cm	 	2 (0-0-2)	 	1927	22y 45d	22y 52d
63	6	Boothman, Jack	1906-07-16	170cm	66kg	2 (0-0-2)	 	1927	20y 302d	20y 309d
67	34	Priestley, Addis	1903-09-08	178cm	 	2 (0-0-2)	 	1927	23y 255d	23y 276d
74	 	Manning, Phil	1906-10-09	175cm	 	2 (0-0-2)	1	1927	20y 329d	20y 336d
77	7	Barwick, Tom	1907-11-30	179cm	75kg	2 (0-0-2)	2	1928	20y 143d	20y 150d
86	10	Yelland, Merv	1906-06-13	171cm	68kg	2 (0-0-2)	1	1928	21y 334d	21y 341d
105	 	Wilkins, Matt	1908-01-14	175cm	 	2 (0-0-2)	 	1929	21y 103d	21y 110d
118	27	Watson, Arthur	1902-03-22	175cm	69kg	2 (1-0-1)	 	1929	27y 155d	27y 162d
136	4	Brooks, Phil	1901-10-11	178cm	76kg	2 (0-0-2)	2	1931	29y 203d	29y 217d
145	11	Aitchison, Ern	1905-06-10	184cm	78kg	2 (0-0-2)	 	1931	26y 59d	26y 73d
147	24	Chandler, Dick	1910-04-04	177cm	76kg	2 (0-0-2)	5	1931	21y 154d	21y 161d
160	8	Quartermain, Allan	1913-12-10	175cm	72kg	2 (0-0-2)	 	1932	18y 205d	18y 212d
162	10	Francis, Syd	1913-02-20	178cm	76kg	2 (0-0-2)	 	1932	19y 189d	19y 196d
166	28	Farrelly, Geoff	1908-04-09	175cm	73kg	2 (1-0-1)	1	1933	25y 20d	25y 34d
173	1	Mercer, Tom	1910-08-20	180cm	 	2 (0-0-2)	 	1933	22y 301d	22y 308d
186	30	Romari, Wal	1907-10-07	178cm	 	2 (0-0-2)	 	1934	26y 210d	26y 224d
192	28	Nolan, Frank	1915-06-10	177cm	73kg	2 (0-0-2)	2	1934	18y 343d	18y 350d
215	10	Asling, Frank	1912-03-07	183cm	85kg	2 (0-0-2)	1	1936	24y 84d	24y 91d
233	 	Taylor, Ralph	1915-06-03	178cm	83kg	2 (2-0-0)	 	1937	22y 51d	22y 58d
247	15	Hall, Johnny	1917-05-14	178cm	77kg	2 (1-0-1)	7	1938	21y 98d	21y 105d
261	8	Jacobs, Harry	1913-12-21	181cm	79kg	2 (1-0-1)	1	1939	25y 227d	25y 234d
262	27	Davey, Tom	1916-11-15	183cm	85kg	2 (0-0-2)	 	1939	22y 270d	22y 291d
270	34	Carmichael, Max	1920-04-20	177cm	67kg	2 (0-0-2)	3	1940	20y 28d	20y 35d
273	20	Long, Roy	1914-09-04	183cm	80kg	2 (1-0-1)	 	1940	25y 292d	25y 299d
298	7	White, Jim	1922-04-25	183cm	86kg	2 (0-0-2)	 	1942	20y 14d	20y 21d
301	34	Boyle, Terry	1920-05-02	173cm	72kg	2 (0-0-2)	 	1942	22y 21d	22y 63d
304	8	Connors, Leo	1918-09-01	185cm	79kg	2 (1-0-1)	 	1942	23y 278d	23y 327d
310	7	Mathisen, Jack	1921-09-22	178cm	76kg	2 (0-0-2)	 	1942	20y 313d	20y 320d
314	5	Fletcher, Norm	1915-09-10	182cm	78kg	2 (1-0-1)	1	1943	27y 240d	27y 247d
317	20	Withers, George	1917-03-07	179cm	79kg	2 (1-0-1)	 	1943	26y 69d	26y 76d
319	25	Saker, Alan	1921-02-15	170cm	71kg	2 (1-0-1)	 	1943	22y 110d	22y 131d
327	20	Alsop, Ron	1916-04-25	168cm	65kg	2 (0-0-2)	 	1944	28y 11d	28y 18d
350	5	Taylor, Jack	1924-05-09	178cm	81kg	2 (0-0-2)	 	1945	21y 45d	21y 52d
375	18	Fisher, Jack	1922-01-22	182cm	80kg	2 (0-0-2)	 	1947	25y 150d	25y 192d
388	4	Evans, Lew	1927-10-14	163cm	67kg	2 (0-0-2)	2	1949	21y 184d	21y 191d
402	35	Scott, Peter	1931-03-24	184cm	78kg	2 (0-0-2)	 	1950	19y 29d	19y 36d
410	21	Leary, Brian	1930-05-24	175cm	76kg	2 (0-0-2)	 	1950	20y 17d	20y 24d
460	9	Jewell, Alan	1932-02-19	180cm	78kg	2 (2-0-0)	 	1955	23y 98d	23y 105d
464	36	Toohey, Leon	1934-11-02	168cm	68kg	2 (0-0-2)	 	1955	20y 242d	20y 277d
507	49	Randall, Trevor	1940-08-20	183cm	86kg	2 (2-0-0)	 	1960	19y 282d	19y 289d
534	50	McArthur, Graeme	1944-11-21	177cm	76kg	2 (2-0-0)	 	1963-1964	18y 269d	19y 198d
604	42	Jolley, Stephen	1950-02-12	188cm	82kg	2 (2-0-0)	 	1970	20y 135d	20y 142d
626	22	Judd, Colin	1956-06-03	178cm	67kg	2 (1-0-1)	 	1973	17y 6d	17y 20d
627	38	Donaldson, Russell	1951-08-10	183cm	82kg	2 (2-0-0)	 	1974	22y 239d	22y 351d
642	48	Cooke, Michael	1953-12-17	189cm	85kg	2 (1-0-1)	4	1975	21y 270d	21y 284d
646	44	Spark, Graeme	1957-10-08	182cm	75kg	2 (2-0-0)	3	1976	18y 220d	18y 227d
663	18	McFaull, Brendan	1957-05-08	194cm	96kg	2 (1-0-1)	1	1979	21y 341d	21y 348d
677	28	Hoyer, Craig	1960-09-06	196cm	96kg	2 (2-0-0)	 	1981-1982	20y 226d	21y 209d
692	2	Fowler, Grant	1957-03-12	180cm	74kg	2 (0-0-2)	 	1983-1984	26y 147d	27y 54d
693	14	Allender, Stephen	1960-07-24	194cm	83kg	2 (2-0-0)	1	1984	23y 251d	23y 300d
775	27	Ridley, Todd	1969-02-11	187cm	87kg	2 (0-0-2)	 	1997	28y 81d	28y 88d
820	32	Hunter, Kingsley	1975-05-27	191cm	102kg	2 (1-0-1)	1	2003	28y 53d	28y 59d
845	31	Thorp, Mitch	1988-12-25	194cm	88kg	2 (1-0-1)	1	2007, 2009	18y 202d	20y 100d
876	31	Boumann, Jarrad	1989-08-18	196cm	90kg	2 (2-0-0)	 	2012	22y 225d	22y 261d
896	39	Woodward, Alex	1993-06-11	181cm	77kg	2 (2-0-0)	 	2014	21y 45d	21y 53d
902	36	Lovell, Kieran	1997-05-16	174cm	80kg	2 (1-0-1)	 	2016	18y 350d	18y 356d
915	20	Willsmore, Dallas	1995-05-29	191cm	85kg	2 (1-0-1)	 	2017	21y 362d	22y 3d
940	41	Downie, Connor	2002-05-31	185cm	82kg	2 (2-0-0)	 	2021	18y 293d	19y 75d
16	20	Whitehead, Reg	1899-04-25	185cm	78kg	1 (0-0-1)	 	1925	26y 7d	26y 7d
35	 	Jobson, Jack	1899-07-30	178cm	 	1 (0-0-1)	 	1926	26y 275d	26y 275d
37	 	Minogue, Dan	1891-09-04	180cm	87kg	1 (0-0-1)	2	1926	34y 239d	34y 239d
45	12	Whitely, Charlie	1904-01-12	173cm	68kg	1 (0-0-1)	1	1926	22y 144d	22y 144d
54	10	McCulloch, Leo	1896-05-31	180cm	 	1 (0-0-1)	 	1926	30y 96d	30y 96d
56	 	Millard, Alby	1906-06-14	170cm	 	1 (0-0-1)	 	1926	20y 89d	20y 89d
70	17	Graham, George	1903-07-12	183cm	75kg	1 (0-0-1)	1	1927	23y 327d	23y 327d
75	10	McRae, Godfrey	1906-07-17	182cm	 	1 (0-0-1)	 	1927	21y 55d	21y 55d
80	24	Magrath, Frank	1901-05-18	183cm	77kg	1 (0-0-1)	 	1928	26y 339d	26y 339d
83	33	Lester, Fred	1902-02-26	173cm	 	1 (0-0-1)	 	1928	26y 62d	26y 62d
99	 	Chandler, Gil	1903-08-29	183cm	81kg	1 (0-0-1)	 	1928	25y 3d	25y 3d
108	12	OHalloran, John	1901-07-27	166cm	 	1 (0-0-1)	 	1929	27y 288d	27y 288d
117	22	Williams, Richard	1905-05-06	175cm	73kg	1 (0-0-1)	 	1929	24y 82d	24y 82d
131	10	Hansen, Fred	1903-05-31	171cm	73kg	1 (0-0-1)	 	1930	27y 42d	27y 42d
133	32	Frecker, Artie	1901-09-20	170cm	73kg	1 (0-0-1)	 	1930	28y 302d	28y 302d
138	11	OBrien, Jack	1906-06-09	185cm	83kg	1 (0-0-1)	 	1931	24y 327d	24y 327d
143	4	Williams, Irvan	1908-01-20	183cm	77kg	1 (0-0-1)	 	1931	23y 179d	23y 179d
148	 	Colling, Cliff	1912-12-18	171cm	64kg	1 (0-0-1)	1	1931	18y 268d	18y 268d
151	29	Luckins, Frank	1912-04-24	180cm	 	1 (0-0-1)	 	1932	20y 6d	20y 6d
152	22	Morgan, Alec	1908-06-05	179cm	 	1 (0-0-1)	 	1932	23y 330d	23y 330d
156	30	Fleming, Keith	1909-11-16	178cm	 	1 (0-0-1)	 	1932	22y 187d	22y 187d
171	27	Scharp, Bruce	1905-05-24	175cm	87kg	1 (0-0-1)	 	1933	27y 347d	27y 347d
175	15	Cordner, Larry	1911-02-07	178cm	 	1 (0-0-1)	1	1933	22y 144d	22y 144d
181	10	White, Jack	1912-06-14	177cm	75kg	1 (1-0-0)	 	1933	21y 80d	21y 80d
188	29	De Abel, Fred	1910-05-04	179cm	 	1 (0-0-1)	 	1934	24y 8d	24y 8d
193	20	Turner, Harold	1911-01-30	182cm	81kg	1 (0-0-1)	 	1934	23y 109d	23y 109d
199	25	Wickham, Merv	1914-01-31	180cm	78kg	1 (0-0-1)	 	1934	20y 213d	20y 213d
204	14	Duff, Ralph	1908-05-20	175cm	74kg	1 (0-0-1)	1	1935	26y 356d	26y 356d
210	32	Aitchison, Jack	1911-04-06	173cm	68kg	1 (0-0-1)	 	1935	24y 126d	24y 126d
216	28	Stenhouse, Jack	1911-11-20	185cm	76kg	1 (0-0-1)	 	1936	24y 192d	24y 192d
223	33	Seedsman, Bill	1914-09-18	183cm	86kg	1 (0-0-1)	 	1936	21y 353d	21y 353d
224	15	McQueen, Max	1915-01-16	179cm	82kg	1 (1-0-0)	 	1937	22y 98d	22y 98d
231	15	Wheeler, Max	1912-05-31	180cm	79kg	1 (0-0-1)	 	1937	25y 14d	25y 14d
238	3	Taylor, Will	1911-07-01	180cm	83kg	1 (0-0-1)	 	1938	26y 296d	26y 296d
242	14	Wright, Morton	1914-08-23	180cm	83kg	1 (0-0-1)	 	1938	23y 294d	23y 294d
246	22	Paternoster, Ron	1916-08-20	184cm	84kg	1 (0-0-1)	 	1938	21y 344d	21y 344d
248	29	Lyons, Joe	1914-03-21	177cm	 	1 (0-0-1)	 	1938	24y 159d	24y 159d
249	11	Barker, George	1916-06-26	178cm	89kg	1 (0-0-1)	 	1939	22y 300d	22y 300d
281	26	Landrigan, Kevin	1917-01-18	169cm	73kg	1 (1-0-0)	 	1940	23y 226d	23y 226d
292	23	Parker, Frank	1920-09-20	183cm	80kg	1 (1-0-0)	 	1941	20y 344d	20y 344d
303	28	Logan, Jim	1911-04-12	166cm	68kg	1 (0-0-1)	 	1942	31y 48d	31y 48d
312	36	Curran, Frank	1919-10-15	175cm	70kg	1 (0-0-1)	 	1942	22y 311d	22y 311d
313	20	Nash, Alex	1923-01-10	177cm	78kg	1 (0-0-1)	 	1942	19y 224d	19y 224d
333	19	Atkinson, Vic	1921-03-31	182cm	76kg	1 (0-0-1)	 	1944	23y 71d	23y 71d
334	26	Harland, Bob	1916-03-01	191cm	101kg	1 (0-0-1)	 	1944	28y 108d	28y 108d
337	19	Whittle, Alvan	1919-09-20	182cm	85kg	1 (0-0-1)	 	1944	24y 306d	24y 306d
347	16	Whelan, Russell	1914-12-02	185cm	86kg	1 (0-0-1)	 	1945	30y 182d	30y 182d
360	31	Neate, Bob	1925-01-31	170cm	64kg	1 (0-0-1)	 	1946	21y 128d	21y 128d
420	17	Morgan, Dave	1930-09-29	179cm	75kg	1 (0-0-1)	 	1951	20y 316d	20y 316d
431	35	Bond, Kevin	1928-05-26	165cm	67kg	1 (0-0-1)	 	1952	24y 89d	24y 89d
458	19	Harris, Jeff	1931-08-31	174cm	70kg	1 (0-0-1)	 	1955	23y 263d	23y 263d
461	37	Hoy, Ron	1932-08-13	169cm	73kg	1 (1-0-0)	 	1955	22y 316d	22y 316d
471	38	Douglas, Don	1934-10-07	187cm	83kg	1 (0-0-1)	 	1956	21y 232d	21y 232d
477	34	Carter, Len	1934-12-07	185cm	80kg	1 (1-0-0)	 	1957	22y 134d	22y 134d
480	18	Metcalfe, Barry	1935-09-28	175cm	72kg	1 (1-0-0)	 	1957	21y 204d	21y 204d
481	38	Dupuy, Geoff	1937-01-31	180cm	81kg	1 (1-0-0)	 	1957	20y 128d	20y 128d
502	13	Sullivan, Paul	1937-10-01	187cm	86kg	1 (1-0-0)	 	1959	21y 332d	21y 332d
510	44	Cocks, Bill	1936-12-15	170cm	78kg	1 (0-0-1)	 	1960	23y 214d	23y 214d
519	25	Athorne, Wayne	1941-09-07	189cm	83kg	1 (1-0-0)	 	1961	19y 290d	19y 290d
529	38	Harris, Duncan	1941-04-27	185cm	83kg	1 (0-0-1)	 	1962	21y 120d	21y 120d
532	21	Hegarty, Danny	1944-08-14	178cm	73kg	1 (0-0-1)	 	1963	18y 254d	18y 254d
552	14	Taylor, Noel	1943-03-17	188cm	92kg	1 (0-0-1)	 	1965	22y 129d	22y 129d
577	44	Ryan, Peter	1948-01-29	178cm	76kg	1 (0-0-1)	 	1967	19y 146d	19y 146d
581	12	Leng, Dave	1946-04-02	188cm	83kg	1 (0-0-1)	 	1967	21y 139d	21y 139d
589	32	Pleitner, Bryan	1945-12-09	187cm	87kg	1 (0-0-1)	 	1968	22y 210d	22y 210d
616	45	Fitzgerald, Terry	1952-06-28	188cm	87kg	1 (1-0-0)	 	1972	20y 3d	20y 3d
629	35	Milner, Lou	1953-03-20	182cm	76kg	1 (1-0-0)	 	1974	21y 31d	21y 31d
632	22	Reinmuth, Paul	1954-03-27	184cm	89kg	1 (1-0-0)	 	1974	20y 66d	20y 66d
685	39	Dutton, Robert	1957-10-09	192cm	89kg	1 (1-0-0)	 	1982	24y 260d	24y 260d
691	49	Flintoff, David	1964-01-11	175cm	74kg	1 (1-0-0)	 	1983	19y 165d	19y 165d
699	52	McGrath, Shane	1964-03-04	191cm	89kg	1 (1-0-0)	1	1984	20y 174d	20y 174d
705	33	Sullivan, David	1966-05-15	184cm	86kg	1 (1-0-0)	 	1986	19y 324d	19y 324d
707	38	Ellingworth, Roger	1962-12-14	184cm	72kg	1 (1-0-0)	 	1986	23y 162d	23y 162d
724	37	Bourke, Matthew	1968-09-09	187cm	76kg	1 (1-0-0)	 	1989	20y 268d	20y 268d
738	27	Berry, Domenic	1971-06-13	198cm	98kg	1 (0-0-1)	 	1992	21y 7d	21y 7d
764	47	Higgins, Leon	1968-06-27	178cm	80kg	1 (0-0-1)	 	1996	27y 284d	27y 284d
797	39	Rode, Steven	1980-04-06	201cm	98kg	1 (1-0-0)	 	2000	20y 3d	20y 3d
833	34	Nixon, Bo	1984-07-25	191cm	88kg	1 (0-0-1)	 	2005	20y 357d	20y 357d
846	28	Little, Matthew	1986-01-03	188cm	84kg	1 (0-0-1)	 	2007	21y 199d	21y 199d
