Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
1190	21	Garlett, Jarrod	1996-05-03	181cm	75kg	13 (1-0-12)	5	2018-2019	21y 323d	22y 331d
1192	18	Mullett, Aaron	1992-02-23	184cm	82kg	13 (1-0-12)	2	2018	26y 27d	26y 183d
3	 	Armstrong, Bob	1872-07-25	170cm	61kg	12 (1-0-11)	 	1897-1898	24y 287d	25y 303d
41	 	Brown, Charlie	1873-08-28	 	 	12 (2-1-9)	1	1898	24y 259d	24y 350d
54	 	Dohrmann, Herman	1873-09-07	 	 	12 (2-1-9)	2	1898-1899	24y 277d	25y 259d
318	16	Lear, Darcy	1898-06-07	178cm	 	12 (7-1-4)	1	1917	18y 339d	19y 51d
330	32	Woolley, Jack	1886-01-15	182cm	86kg	12 (8-0-4)	7	1918-1919	32y 130d	33y 115d
345	24	Wittmann, Dick	1901-02-03	171cm	69kg	12 (10-1-1)	13	1920-1921	19y 88d	20y 170d
347	14	Clowe, Clarrie	1893-01-30	170cm	72kg	12 (8-0-4)	 	1920-1921	27y 99d	28y 202d
479	25	OBrien, Bernie	1909-05-14	169cm	75kg	12 (8-0-4)	7	1931	22y 2d	22y 114d
498	1	Hughson, Les	1907-09-12	188cm	90kg	12 (8-0-4)	7	1933-1934	25y 257d	26y 270d
537	27	Fox, Kevin	1917-10-06	185cm	85kg	12 (11-0-1)	8	1937-1939	19y 242d	21y 275d
625	30	Howell, Max	1927-12-26	175cm	75kg	12 (6-0-6)	1	1948-1950	20y 155d	22y 124d
665	12	Walsh, Tony	1928-11-30	183cm	86kg	12 (9-0-3)	20	1953-1954	24y 139d	25y 229d
692	36	Bergin, Kevin	1936-09-15	175cm	73kg	12 (6-0-6)	12	1955-1956	18y 269d	19y 219d
715	32	Cottrell, Len	1936-01-27	185cm	83kg	12 (7-0-5)	2	1958-1959	22y 89d	23y 214d
766	36	Hoggett, Roger	1942-05-10	178cm	83kg	12 (5-0-7)	 	1964-1965	22y 55d	23y 54d
827	24	Barrot, Bill	1944-05-06	180cm	82kg	12 (7-0-5)	10	1971	27y 23d	27y 114d
972	10	James, Michael	1971-12-30	180cm	88kg	12 (4-0-8)	2	1991	19y 139d	19y 244d
1038	26	OReilly, Stephen	1972-11-09	195cm	100kg	12 (6-0-6)	1	2000	27y 138d	27y 264d
1069	9	Clarke, David	1980-05-15	183cm	84kg	12 (3-0-9)	2	2004-2005	23y 317d	25y 20d
1085	22	Chambers, Callum	1979-11-19	184cm	78kg	12 (3-1-8)	3	2005-2006	25y 148d	26y 147d
1241	43	Moir, Ashton	2005-04-15	188cm	85kg	12 (4-0-8)	13	2024-2026	19y 125d	20y 324d
6	 	Cameron, Bob	1877-05-03	175cm	 	11 (1-0-10)	1	1897	20y 5d	20y 96d
28	 	Lyons, Jim	1876-04-05	 	 	11 (3-0-8)	 	1897-1898	21y 54d	22y 46d
29	 	Morgan, Harry	1871-02-17	183cm	87kg	11 (2-0-9)	 	1897	26y 101d	26y 171d
75	 	Walker, Dick	1872-08-10	179cm	73kg	11 (4-0-7)	7	1899	26y 297d	27y 30d
99	 	Daniel, Harry	1879-06-19	169cm	 	11 (2-0-9)	 	1901	21y 319d	22y 24d
100	 	Hart, Dick	1881-12-25	 	 	11 (0-0-11)	4	1901-1902	19y 130d	20y 129d
173	 	Prescott, Eddie	1880-12-09	 	 	11 (6-1-4)	9	1904	23y 199d	23y 283d
237	 	Fraser, Doug	1886-12-07	185cm	86kg	11 (8-0-3)	6	1910	23y 186d	23y 270d
267	22	Williamson, Alf	1893-10-06	183cm	82kg	11 (5-1-5)	2	1912-1914	18y 225d	20y 215d
274	19	Gibbins, Wally	1890-04-14	173cm	 	11 (5-1-5)	10	1913	23y 12d	23y 110d
310	22	White, George	1892-12-23	 	 	11 (9-0-2)	 	1916-1919	23y 135d	26y 236d
339	18	Scobie, Jack	1891-09-22	178cm	83kg	11 (5-0-6)	 	1919	27y 223d	28y 5d
427	19	Styles, George	1904-01-23	168cm	74kg	11 (7-0-4)	1	1926-1927	22y 112d	23y 188d
504	25	Maskell, Harold	1911-03-17	178cm	81kg	11 (8-0-3)	2	1934-1935	23y 49d	24y 55d
684	29	Aitken, Peter	1934-11-11	175cm	63kg	11 (3-0-8)	7	1955	20y 156d	20y 275d
703	5	Hamilton, Kevan	1934-02-01	168cm	67kg	11 (6-1-4)	22	1956	22y 87d	22y 192d
758	22	Miller, Jim	1944-05-03	183cm	85kg	11 (5-0-6)	29	1964-1965	19y 351d	21y 33d
781	12	Bennett, Bill	1948-04-12	185cm	80kg	11 (9-0-2)	9	1966, 1968	18y 18d	20y 169d
826	46	Warden, John	1951-08-25	185cm	74kg	11 (8-0-3)	 	1971-1972	19y 270d	20y 325d
864	27	McKenna, Peter	1946-08-27	191cm	87kg	11 (6-0-5)	36	1977	30y 225d	30y 337d
892	29	Sharp, Greg	1959-07-28	192cm	88kg	11 (9-0-2)	3	1981, 1983	21y 266d	23y 311d
935	40	Kenny, Peter	1959-05-13	183cm	82kg	11 (8-0-3)	20	1986	26y 322d	27y 68d
973	45	Tarczon, Darren	1971-02-28	183cm	91kg	11 (6-0-5)	5	1991-1992	20y 100d	21y 78d
990	22	Powell, Tim	1968-04-14	183cm	80kg	11 (6-0-5)	10	1993-1994	25y 25d	26y 24d
1056	35	Campbell, Blake	1982-08-07	180cm	80kg	11 (1-0-10)	3	2002-2003	19y 299d	21y 15d
1086	21	Longmuir, Troy	1979-05-25	184cm	81kg	11 (2-1-8)	10	2005-2006	25y 326d	27y 10d
1103	23	Hartlett, Adam	1986-04-22	196cm	94kg	11 (3-0-8)	2	2007-2009	21y 34d	23y 93d
1133	16	Collins, Andrew	1988-11-17	184cm	72kg	11 (4-1-6)	6	2011-2012	22y 142d	23y 262d
1193	24	OShea, Cameron	1992-03-13	193cm	91kg	11 (1-0-10)	 	2018	26y 18d	26y 145d
20	 	Woodhouse, Bill	1873-09-14	180cm	 	10 (2-0-8)	1	1897	23y 236d	23y 327d
55	 	Donaghy, Mick	1877-11-14	193cm	92kg	10 (1-1-8)	 	1898	20y 223d	20y 300d
56	 	Churchyard, Bill	1878-02-02	 	 	10 (1-1-8)	4	1898-1899	20y 157d	21y 128d
79	 	Collins, Bill	1871-05-14	 	 	10 (3-0-7)	2	1899-1900	28y 69d	29y 117d
128	 	Fox, Tom	1876-09-21	 	 	10 (7-0-3)	7	1902	25y 238d	25y 343d
191	 	McNeel, Archie	1882-01-20	178cm	 	10 (7-0-3)	 	1905	23y 176d	23y 246d
210	 	Williams, Frank	1888-05-24	 	 	10 (8-0-2)	 	1907-1908	18y 338d	20y 83d
261	14	McDonald, Fen	1891-05-25	175cm	70kg	10 (8-0-2)	4	1911-1912	20y 65d	21y 98d
293	16	Willis, Jim	1891-09-13	 	 	10 (5-2-3)	1	1914, 1918	22y 224d	26y 310d
333	13	Mercovich, Frank	1898-02-19	170cm	 	10 (9-0-1)	11	1918-1920	20y 151d	22y 114d
340	24	Prince, Joe	1885-09-30	164cm	62kg	10 (6-0-4)	1	1919	33y 252d	33y 362d
362	23	Morgan, Harry	1889-03-24	180cm	73kg	10 (8-2-0)	25	1921	32y 58d	32y 156d
525	30	Neeson, Clem	1913-09-04	182cm	78kg	10 (5-0-5)	2	1936-1937	22y 269d	23y 288d
578	29	McLean, Ken	1922-12-21	177cm	79kg	10 (5-0-5)	5	1943-1944, 1946	20y 138d	23y 171d
671	8	McKaige, Ken	1929-08-17	187cm	81kg	10 (6-0-4)	 	1953-1954	23y 293d	24y 285d
690	8	Ellis, Jack	1933-12-20	183cm	75kg	10 (3-0-7)	13	1955-1957	21y 138d	23y 184d
712	36	McColl, Graham	1934-06-18	189cm	83kg	10 (5-0-5)	4	1958	23y 305d	24y 66d
719	34	Hall, Don	1937-06-07	183cm	85kg	10 (5-1-4)	4	1958-1960	20y 358d	22y 349d
727	39	OKeefe, John	1936-11-17	180cm	73kg	10 (5-0-5)	3	1959-1960	22y 250d	23y 249d
797	38	Edmond, Bob	1948-12-29	188cm	83kg	10 (6-1-3)	 	1967-1968	18y 128d	19y 211d
1048	15	Cranage, Sam	1979-04-27	185cm	79kg	10 (2-0-8)	2	2002	22y 337d	23y 127d
82	 	Gilbert, Jack	1875-03-25	 	 	9 (4-0-5)	3	1899-1900	24y 168d	25y 167d
157	 	Lithgow, Bert	1881-03-19	 	 	9 (4-0-5)	3	1903-1904	22y 156d	23y 84d
272	27	Cochran, Eric	1890-06-18	184cm	81kg	9 (9-0-0)	1	1912	22y 11d	22y 81d
314	19	Greaves, Harry	1895-02-18	 	 	9 (3-1-5)	 	1916-1917	21y 127d	22y 125d
322	31	McCumisky, Phil	1897-05-28	177cm	 	9 (2-0-7)	 	1917-1919	20y 19d	22y 52d
385	19	Hart, Tom	1896-06-29	175cm	 	9 (4-0-5)	13	1923	26y 352d	27y 78d
447	9	Ross, Hector	1899-04-28	165cm	69kg	9 (5-0-4)	10	1928	28y 359d	29y 77d
449	8	Davie, Harry	1905-05-22	169cm	58kg	9 (5-0-4)	26	1928	22y 342d	23y 74d
481	8	Morrissey, George	1908-03-10	174cm	76kg	9 (6-0-3)	2	1931	23y 109d	23y 207d
500	34	Leffanue, Rod	1913-01-03	174cm	67kg	9 (6-0-3)	20	1933	20y 158d	20y 249d
529	1	Kuhlken, Bill	1910-04-17	185cm	86kg	9 (5-0-4)	5	1936-1937	26y 85d	27y 56d
556	20	McTaggart, Bert	1916-04-20	185cm	79kg	9 (6-0-3)	6	1940-1941	24y 49d	25y 6d
584	27	Wilson, Max	1914-07-09	170cm	72kg	9 (5-0-4)	 	1943-1944	29y 22d	30y 48d
619	34	Carr, Les	1929-05-22	173cm	70kg	9 (7-0-2)	 	1947-1948	18y 44d	19y 56d
650	22	Dunn, Harvey	1931-09-06	170cm	71kg	9 (5-0-4)	4	1951-1954	19y 283d	22y 314d
680	37	OBrien, Kevin	1932-04-10	188cm	99kg	9 (5-0-4)	3	1954, 1956-1957	22y 21d	25y 87d
843	13	Ruscuklic, Alex	1948-09-21	191cm	85kg	9 (3-1-5)	20	1974	25y 216d	25y 337d
844	37	Robertson, Graeme	1952-09-25	197cm	86kg	9 (5-1-3)	2	1974-1975	21y 221d	22y 264d
866	1	Canfield, Jim	1958-03-13	191cm	80kg	9 (5-0-4)	2	1977	19y 62d	19y 160d
874	6	Fitzpatrick, Peter	1959-07-17	184cm	87kg	9 (5-0-4)	4	1978, 1980	18y 272d	20y 298d
890	35	Lenaghan, Denis	1956-11-18	174cm	71kg	9 (7-0-2)	9	1981-1982	24y 130d	25y 220d
901	26	Clarke, David	1952-12-31	184cm	82kg	9 (7-0-2)	21	1982	29y 114d	29y 261d
963	48	Matthews, Ashley	1969-11-26	190cm	79kg	9 (3-0-6)	3	1989-1991	19y 252d	21y 271d
1071	2	Harford, Daniel	1977-03-19	177cm	81kg	9 (5-0-4)	2	2004	27y 8d	27y 161d
1097	38	Jackson, Ryan	1987-04-04	183cm	84kg	9 (0-0-9)	3	2006-2008	19y 152d	20y 351d
1156	20	Holman, Nick	1995-05-29	189cm	87kg	9 (1-0-8)	 	2014-2015	19y 85d	20y 99d
1164	24	Whiley, Mark	1992-12-01	188cm	87kg	9 (1-0-8)	1	2015-2016	22y 151d	23y 130d
1178	26	Macreadie, Harrison	1998-04-11	196cm	89kg	9 (1-0-8)	 	2017, 2019	18y 346d	21y 38d
1182	16	Smedts, Billie	1992-06-08	190cm	85kg	9 (3-0-6)	1	2017	24y 288d	25y 79d
31	 	Crane, Henry	1869-09-12	 	 	8 (2-0-6)	 	1897	27y 266d	27y 329d
81	 	Evans, Harry	1879-09-04	174cm	 	8 (0-0-8)	2	1899, 1901	19y 356d	21y 354d
111	 	Powell, Harry	1878-07-22	170cm	64kg	8 (0-0-8)	 	1901-1902	22y 314d	23y 292d
147	 	Jacobson, Bob	1885-11-15	171cm	 	8 (6-0-2)	 	1903	17y 168d	17y 231d
165	 	Pitt, Percy	1883-09-08	174cm	 	8 (6-0-2)	11	1904	20y 249d	20y 361d
170	 	Pelly, Pat	1877-11-12	183cm	 	8 (4-1-3)	 	1904	26y 198d	26y 247d
206	 	Little, Ike	1888-01-19	 	 	8 (7-0-1)	5	1906	18y 176d	18y 246d
216	 	Kelly, Ernie	1884-11-17	191cm	84kg	8 (7-0-1)	11	1908	23y 174d	23y 272d
221	 	Pattison, Andy	1885-11-02	183cm	86kg	8 (6-0-2)	1	1908-1909	22y 259d	23y 208d
331	15	Howe, Jim	1895-11-07	 	 	8 (5-0-3)	2	1918-1919	22y 206d	23y 184d
334	7	Stewart, Ray	1892-02-23	180cm	76kg	8 (4-0-4)	1	1918-1919	26y 147d	27y 202d
369	24	Dingwall, Ernie	1898-08-29	173cm	76kg	8 (4-0-4)	1	1922	23y 257d	23y 327d
398	17	Robertson, Jim	1903-03-04	174cm	 	8 (5-0-3)	7	1924, 1926	21y 123d	23y 184d
403	5	Kick, Ned	1904-10-12	185cm	80kg	8 (2-0-6)	 	1925	20y 202d	20y 300d
421	10	McPherson, Harry	1902-10-18	180cm	 	8 (6-0-2)	2	1925-1926	22y 308d	23y 300d
528	8	Crisp, Gordon	1910-04-30	177cm	75kg	8 (5-0-3)	3	1936, 1938	26y 58d	28y 105d
533	3	Ayers, Fred	1912-05-08	183cm	84kg	8 (3-0-5)	5	1937-1938	25y	26y 104d
605	19	McGrath, Frank	1917-08-22	185cm	87kg	8 (6-0-2)	3	1945	27y 263d	27y 347d
662	6	Boyle, Alex	1929-12-14	183cm	83kg	8 (3-0-5)	 	1953-1954	23y 125d	24y 257d
668	20	Gill, Dick	1932-01-11	185cm	80kg	8 (5-0-3)	 	1953	21y 132d	21y 230d
778	29	Fowler, Maurie	1944-08-10	180cm	72kg	8 (4-0-4)	4	1966	21y 258d	21y 312d
865	6	Bedford, Peter	1947-04-11	180cm	75kg	8 (5-0-3)	4	1977-1978	30y 33d	31y 18d
1198	27	Lobbe, Matthew	1989-02-12	200cm	97kg	8 (1-0-7)	1	2018-2019	29y 160d	30y 61d
1222	26	Parks, Luke	2001-04-18	189cm	93kg	8 (4-0-4)	 	2021-2022	19y 351d	21y 5d
1239	25	Binns, Jaxon	2004-10-29	183cm	72kg	8 (3-0-5)	3	2024-2025	19y 181d	20y 235d
1248	40	OKeeffe, Hudson	2004-12-16	202cm	94kg	8 (5-0-3)	3	2025-2026	20y 174d	21y 114d
1250	45	Young, Flynn	2002-02-03	181cm	72kg	8 (3-0-5)	5	2025	23y 143d	23y 199d
8	 	Cummins, Arthur	1876-08-19	 	 	7 (1-0-6)	1	1897	20y 262d	20y 307d
27	 	Caffery, Jim	1872-05-07	183cm	88kg	7 (0-0-7)	4	1897	25y 17d	25y 78d
65	 	Cowell, George	1870-11-01	 	 	7 (1-0-6)	4	1899	28y 193d	28y 305d
135	 	Lazarus, Barney	1879-12-18	 	 	7 (4-0-3)	 	1902	22y 178d	22y 241d
166	 	Whight, Henry	1882-03-11	 	 	7 (5-0-2)	 	1904	22y 64d	22y 162d
249	21	Matheson, Harry	1891-06-12	174cm	 	7 (5-1-1)	3	1911-1912	19y 321d	20y 348d
266	29	Johnson, Bill	1886-01-05	177cm	79kg	7 (5-0-2)	 	1912	26y 134d	26y 232d
410	17	Evans, Hope	1902-05-13	 	 	7 (3-0-4)	 	1925	22y 361d	23y 108d
423	9	Mutch, Fred	1898-11-21	174cm	72kg	7 (4-0-3)	3	1926	27y 161d	27y 287d
426	12	Mullens, Tom	1900-04-13	180cm	71kg	7 (5-0-2)	10	1926	26y 32d	26y 130d
448	21	Wood, Billy	1905-08-31	178cm	75kg	7 (3-0-4)	 	1928	22y 234d	22y 318d
452	34	Crone, Len	1903-01-02	179cm	79kg	7 (3-0-4)	 	1928, 1930	25y 208d	27y 261d
461	8	Sheil, Ernie	1906-05-02	179cm	76kg	7 (7-0-0)	3	1929-1930	23y 9d	24y 1d
472	33	Scharp, Bruce	1905-05-24	175cm	87kg	7 (3-0-4)	1	1930-1931	25y 98d	25y 364d
538	20	Farrelly, Pat	1913-05-28	190cm	88kg	7 (5-0-2)	7	1937	24y 43d	24y 92d
559	13	Regnier, Lance	1919-07-17	193cm	86kg	7 (5-0-2)	2	1941	21y 283d	22y 30d
591	22	Lucas, Bert	1922-04-03	185cm	91kg	7 (5-0-2)	5	1944	22y 61d	22y 131d
592	7	McCann, Les	1920-08-29	173cm	73kg	7 (5-0-2)	1	1944	23y 293d	23y 335d
612	24	Eldridge, Tom	1923-09-22	182cm	72kg	7 (5-0-2)	1	1946-1947	22y 268d	23y 230d
620	2	Redmond, Bill	1927-05-29	182cm	80kg	7 (4-0-3)	 	1947-1948	20y 44d	20y 352d
652	20	Jones, Tom	1930-07-10	191cm	89kg	7 (4-3-0)	4	1951-1952	21y 39d	22y 16d
669	27	Martini, Ray	1930-07-14	180cm	86kg	7 (4-0-3)	 	1953	22y 313d	23y 18d
706	26	Pope, Maurie	1936-09-04	199cm	99kg	7 (4-0-3)	2	1956-1958	19y 335d	21y 353d
757	29	Rogers, Dave	1942-03-27	182cm	76kg	7 (4-0-3)	1	1963-1964	21y 136d	22y 148d
823	16	Lawson-Smith, Gary	1947-06-30	191cm	88kg	7 (4-0-3)	 	1970-1971	22y 341d	23y 349d
854	29	Higgins, Garry	1955-06-15	180cm	76kg	7 (4-0-3)	 	1975-1976	20y 34d	20y 365d
869	10	Serafini, Renato	1953-03-18	189cm	87kg	7 (3-0-4)	6	1977-1978	24y 120d	25y 35d
1047	6	Pickering, Adam	1981-04-18	187cm	88kg	7 (1-0-6)	1	2001-2002	20y 115d	21y 114d
1049	14	Gallagher, David	1980-08-05	183cm	84kg	7 (0-0-7)	1	2002	21y 237d	21y 294d
1111	36	Pfeiffer, Darren	1987-09-28	184cm	83kg	7 (3-0-4)	4	2008	20y 183d	20y 337d
1153	45	Johnson, Blaine	1995-07-28	186cm	84kg	7 (1-0-6)	1	2014-2015	18y 336d	19y 361d
1157	18	Jaksch, Kristian	1994-10-07	196cm	90kg	7 (1-0-6)	1	2015-2016	20y 177d	21y 284d
1159	25	Smith, Clem	1996-02-03	178cm	78kg	7 (0-0-7)	 	2015	19y 58d	19y 214d
1187	44	Silvagni, Alex	1987-09-29	192cm	93kg	7 (3-0-4)	 	2017	29y 212d	29y 290d
58	 	Stewart, Dick	1873-03-18	177cm	 	6 (1-0-5)	 	1898, 1900	25y 155d	27y 139d
80	 	Thompson, Harry	1871-12-01	 	 	6 (2-0-4)	8	1899	27y 240d	27y 282d
96	 	Bennett, Ned	1876-07-19	177cm	 	6 (3-0-3)	 	1900	23y 360d	24y 37d
136	 	Martin, Jim	1884-08-20	173cm	85kg	6 (3-0-3)	2	1902	17y 298d	17y 361d
197	 	Johnston, Alex	1881-12-07	169cm	 	6 (5-0-1)	 	1906	24y 156d	24y 191d
258	19	Hughes, Tommy	1886-12-25	166cm	80kg	6 (5-0-1)	1	1911	24y 174d	24y 265d
395	16	Uren, Clarrie	1900-01-06	180cm	 	6 (3-0-3)	 	1924	24y 125d	24y 195d
429	31	Witto, Les	1903-05-06	177cm	74kg	6 (4-0-2)	 	1926	23y 44d	23y 100d
436	27	Seymour, Frank	1904-05-14	180cm	75kg	6 (3-0-3)	8	1927-1928	23y	24y 26d
482	11	Jones, Bill	1912-11-15	174cm	70kg	6 (4-0-2)	3	1931-1932	18y 231d	19y 174d
516	28	Treweek, Bernie	1914-09-27	178cm	80kg	6 (5-0-1)	 	1934-1935	19y 325d	20y 289d
554	34	Bignell, Bernie	1917-05-12	174cm	79kg	6 (4-0-2)	 	1940, 1945	23y 20d	28y 14d
732	36	Smith, Barrie	1939-08-28	170cm	68kg	6 (1-0-5)	7	1960	20y 241d	20y 330d
734	26	Miers, Max	1940-10-06	185cm	89kg	6 (3-0-3)	 	1960-1961	19y 242d	20y 289d
770	7	Kemp, John	1944-06-06	180cm	76kg	6 (4-0-2)	 	1965-1966	20y 315d	22y 54d
814	27	Baird, Doug	1950-11-16	188cm	88kg	6 (5-0-1)	8	1969-1970	18y 212d	19y 286d
821	38	Amos, Mark	1951-08-05	189cm	92kg	6 (1-0-5)	 	1970-1971	18y 298d	19y 297d
883	39	Buckley, Stephen	1959-04-23	183cm	80kg	6 (5-0-1)	3	1980	20y 362d	21y 94d
894	48	Hocking, Geoff	1959-03-10	193cm	92kg	6 (5-0-1)	 	1981	22y 60d	22y 152d
920	29	Muller, Ian	1965-07-23	186cm	81kg	6 (4-0-2)	 	1984-1985	18y 343d	20y 39d
1059	26	OKeeffe, Sean	1982-05-10	189cm	87kg	6 (0-0-6)	1	2002-2003	20y 78d	21y 104d
1102	41	Young, Ross	1983-09-09	180cm	82kg	6 (0-0-6)	3	2007	23y 237d	23y 309d
1155	47	Sheehan, Ciaran	1990-11-19	188cm	80kg	6 (1-1-4)	 	2014, 2017	23y 263d	26y 232d
1163	31	Dick, Matthew	1994-11-03	187cm	88kg	6 (2-0-4)	 	2015	20y 173d	20y 306d
1208	47	Deluca, Josh	1996-05-11	181cm	85kg	6 (3-0-3)	4	2019	23y 70d	23y 105d
1247	22	OFarrell, Harry	2006-05-03	196cm	87kg	6 (1-0-5)	1	2025	19y 21d	19y 92d
1251	12	Ainsworth, Ben	1998-02-10	178cm	77kg	6 (1-0-5)	7	2026	28y 23d	28y 65d
1254	14	Florent, Oliver	1998-07-22	185cm	81kg	6 (1-0-5)	1	2026	27y 226d	27y 268d
1257	7	Smith, Jagga	2006-01-28	182cm	 	6 (1-0-5)	2	2026	20y 36d	20y 78d
13	 	McPetrie, Henry	1877-03-14	 	 	5 (0-0-5)	2	1897	20y 55d	20y 83d
15	 	Paton, Joe	1878-09-05	 	 	5 (0-0-5)	 	1897	18y 245d	18y 273d
35	 	Patterson, Bill	1873-09-13	 	 	5 (0-1-4)	 	1897-1898	23y 286d	24y 334d
52	 	Coucher, Jim	1874-12-22	 	 	5 (1-0-4)	 	1898	23y 164d	23y 213d
121	 	Crisfield, Henry	1877-09-13	178cm	 	5 (1-0-4)	3	1902	24y 232d	24y 269d
154	 	Crowe, Matt	1883-09-01	 	 	5 (1-0-4)	6	1903-1904	19y 341d	20y 249d
182	 	McVeigh, Bill	1881-12-17	 	 	5 (3-0-2)	3	1905	23y 154d	23y 210d
183	 	Sharp, Alf	1881-02-03	183cm	81kg	5 (3-0-2)	 	1905	24y 106d	24y 155d
212	 	Gillespie, Dave	1887-12-13	182cm	88kg	5 (4-0-1)	2	1907-1908	19y 156d	20y 204d
278	27	Cameron, Chris	1894-05-22	170cm	 	5 (3-0-2)	1	1913	19y 9d	19y 58d
341	23	Kittle, Les	1894-02-26	171cm	77kg	5 (1-0-4)	 	1919	25y 108d	25y 143d
357	26	Wright, Vern	1900-06-02	173cm	69kg	5 (4-0-1)	 	1920, 1922	20y 73d	21y 352d
463	25	King, Jack	1904-12-10	168cm	68kg	5 (4-0-1)	 	1929	24y 159d	24y 229d
488	13	Green, Ralph	1911-06-08	183cm	84kg	5 (4-0-1)	2	1932	20y 334d	21y 38d
517	18	Le Brun, Norm	1908-04-22	171cm	76kg	5 (3-0-2)	2	1935	27y 5d	27y 68d
553	33	Bavin, Jack	1917-08-15	183cm	83kg	5 (2-0-3)	1	1940	22y 284d	22y 340d
569	26	Sleith, Arthur	1917-12-22	183cm	79kg	5 (2-0-3)	 	1942-1943	24y 145d	25y 158d
626	32	Hunter, Basil	1925-11-29	175cm	77kg	5 (3-0-2)	2	1948	22y 238d	22y 273d
638	36	Hart, Kevin	1927-04-21	171cm	70kg	5 (3-0-2)	3	1950	23y 1d	23y 71d
791	22	Morrison, John	1947-09-22	175cm	72kg	5 (4-0-1)	2	1966-1967	18y 332d	19y 296d
812	18	Mewett, Noel	1949-04-02	182cm	76kg	5 (5-0-0)	3	1969	20y 52d	20y 101d
830	27	Mitchell, Chris	1947-01-01	193cm	87kg	5 (3-0-2)	6	1971	24y 190d	24y 218d
848	5	OHalloran, Max	1952-05-20	178cm	85kg	5 (1-0-4)	 	1974	22y 54d	22y 82d
898	10	Waddell, Rod	1957-05-23	179cm	76kg	5 (4-0-1)	2	1981-1982	24y 70d	24y 357d
916	3	Honybun, David	1962-04-03	195cm	91kg	5 (3-0-2)	2	1984	21y 363d	22y 53d
939	14	Strauch, Dean	1966-06-04	179cm	77kg	5 (1-0-4)	 	1986-1987, 1989	20y 46d	23y 91d
958	27	Payne, Paul	1965-03-06	189cm	85kg	5 (1-0-4)	 	1989	24y 41d	24y 181d
984	18	Parker, Brendan	1971-03-23	184cm	88kg	5 (4-0-1)	3	1992-1993	21y 76d	22y 47d
1035	6	Vance, Murray	1980-04-12	189cm	87kg	5 (4-0-1)	1	1999, 2001	19y 111d	21y
1073	17	Kenna, Stephen	1981-10-10	170cm	69kg	5 (1-0-4)	3	2004	22y 169d	22y 218d
1108	37	Edwards, Jake	1988-01-06	192cm	88kg	5 (2-0-3)	4	2008	20y 74d	20y 187d
1121	47	Bentley, Greg	1987-04-09	187cm	88kg	5 (3-0-2)	2	2009	22y 23d	22y 106d
1219	39	McDonald, Oscar	1996-03-18	196cm	100kg	5 (3-0-2)	2	2021-2022	25y	26y 6d
1255	19	Hayward, Will	1998-10-26	187cm	84kg	5 (1-0-4)	3	2026	27y 130d	27y 172d
4	 	Blake, Tom	1872-07-15	 	 	4 (1-0-3)	 	1897	24y 297d	24y 339d
32	 	Frost, Jack	1870-12-29	 	 	4 (1-0-3)	 	1897	26y 172d	26y 207d
50	 	Pender, Dan	1873-03-17	174cm	 	4 (0-0-4)	 	1898	25y 68d	25y 170d
64	 	Archer, Joe	1877-05-20	 	 	4 (0-0-4)	 	1899	21y 358d	22y 28d
77	 	Lewis, Harry	1880-06-05	 	 	4 (1-0-3)	2	1899	19y 19d	19y 47d
101	 	Loriot, Jim	1879-01-16	 	 	4 (2-0-2)	 	1901	22y 108d	22y 138d
110	 	McDonald, Rhoda	1878-04-29	180cm	 	4 (0-0-4)	1	1901	23y 33d	23y 54d
114	 	McGann, George	1881-01-17	 	 	4 (0-0-4)	 	1901	20y 184d	20y 212d
120	 	Todd, Jack	1881-04-15	 	 	4 (1-0-3)	 	1901-1902	20y 131d	21y 32d
129	 	Leahy, Paddy	1874-05-16	 	 	4 (1-0-3)	 	1902	28y 1d	28y 24d
163	 	Ryan, Arthur	1880-10-01	174cm	72kg	4 (1-0-3)	 	1904	23y 219d	23y 331d
167	 	Bradley, Rupe	1881-10-01	175cm	 	4 (3-0-1)	4	1904-1905	22y 233d	23y 224d
186	 	Slater, Jim	1884-02-21	177cm	 	4 (2-0-2)	 	1905	21y 104d	21y 137d
217	 	Koochew, Wally	1887-07-06	 	 	4 (4-0-0)	2	1908	20y 315d	20y 350d
223	 	Renwick, George	1886-05-12	187cm	80kg	4 (2-0-2)	 	1909	22y 354d	23y 17d
243	 	McCluskey, Tom	1890-08-31	179cm	 	4 (1-0-3)	 	1910	19y 361d	20y 31d
323	29	White, Horrie	1892-05-20	 	 	4 (3-0-1)	3	1917-1918	25y 62d	26y 82d
326	8	Keily, Jack	1898-08-06	171cm	 	4 (1-0-3)	 	1918	19y 278d	19y 362d
371	29	Humphrey, Eric	1900-11-20	180cm	80kg	4 (2-0-2)	1	1922	21y 195d	21y 258d
384	28	Martin, Ernie	1903-06-03	168cm	61kg	4 (1-0-3)	 	1923, 1925	20y 6d	22y 80d
408	1	Way, Jack	1902-08-17	178cm	76kg	4 (0-0-4)	1	1925, 1927	22y 258d	24y 256d
417	2	Cahill, Jack	1895-06-01	175cm	 	4 (3-0-1)	3	1925	30y 26d	30y 89d
420	32	Robbins, George	1903-09-12	173cm	71kg	4 (2-0-2)	 	1925, 1929	21y 330d	25y 248d
