Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
601	33	Keast, John	1953-02-24	192cm	89kg	8 (4-0-4)	2	1971, 1973	18y 110d	20y 189d
661	8	Johnson, Matt	1959-03-09	180cm	78kg	8 (1-0-7)	4	1977-1978, 1980-1981	18y 101d	22y 33d
691	23	Tweeddale, Russell	1954-06-27	185cm	82kg	8 (3-0-5)	1	1980	25y 285d	26y 1d
769	25	Somerville, Craig	1968-09-24	178cm	80kg	8 (4-0-4)	7	1986	17y 228d	17y 340d
778	30	Vilcins, Brenton	1966-05-15	191cm	85kg	8 (4-0-4)	 	1987-1988	20y 317d	22y 83d
950	26	Skinner, Zephaniah	1989-06-27	189cm	79kg	8 (1-0-7)	5	2011-2012	21y 314d	23y 67d
953	43	Barlow, Ed	1987-01-27	196cm	99kg	8 (5-0-3)	4	2011	24y 134d	24y 219d
1013	40	Young, Lachie	1999-04-06	189cm	81kg	8 (4-0-4)	1	2019-2020	20y 15d	21y 108d
12	25	Meuleman, Jack	1894-01-17	179cm	84kg	7 (2-0-5)	 	1925	31y 105d	31y 238d
13	22	Mullens, Tom	1900-04-13	180cm	71kg	7 (1-0-6)	11	1925	25y 19d	25y 75d
28	18	Ulbrick, Fred	1894-08-08	 	 	7 (2-0-5)	 	1925, 1927	30y 302d	32y 314d
50	21	Freyer, Bill	1900-03-11	179cm	78kg	7 (2-0-5)	 	1926	26y 88d	26y 163d
88	4	Barlow, Arthur	1904-10-23	169cm	 	7 (3-1-3)	2	1928-1929	23y 258d	24y 249d
121	29	ODonnell, Roy	1907-11-12	 	 	7 (2-0-5)	 	1930	22y 200d	22y 305d
143	28	Cordner, Jock	1910-06-09	175cm	75kg	7 (4-0-3)	4	1931-1932	21y 39d	22y 79d
187	30	McEvoy, Fred	1913-11-03	174cm	69kg	7 (1-0-6)	 	1935	21y 182d	21y 301d
223	22	Alsop, Noel	1914-12-24	178cm	70kg	7 (1-0-6)	4	1937-1938	22y 177d	23y 120d
229	13	Wilson, Don	1914-10-22	178cm	73kg	7 (2-0-5)	 	1937-1939	22y 261d	24y 203d
234	36	Stephens, Billy	1918-07-28	180cm	79kg	7 (3-0-4)	5	1937-1938	19y 10d	19y 290d
326	11	Coulton, Don	1922-01-17	175cm	83kg	7 (5-0-2)	 	1946	24y 144d	24y 198d
347	34	Wallis, Stan	1927-11-17	168cm	69kg	7 (0-0-7)	4	1948-1949	20y 180d	21y 283d
369	10	Kelly, Bill	1930-06-01	178cm	71kg	7 (2-0-5)	1	1950	19y 353d	20y 44d
389	29	Beal, Stan	1924-04-05	185cm	75kg	7 (1-0-6)	 	1952-1953	28y 21d	29y 139d
392	29	Phillips, Eddie	1931-04-09	169cm	75kg	7 (2-0-5)	8	1952	21y 73d	21y 115d
421	8	Smith, Kevin	1932-08-10	169cm	71kg	7 (7-0-0)	13	1955-1956	22y 305d	24y 8d
491	32	Gutterson, Jim	1939-07-01	183cm	91kg	7 (4-0-3)	 	1961-1962	21y 337d	22y 343d
492	36	Madigan, Owen	1942-04-04	179cm	76kg	7 (4-0-3)	2	1961-1962	19y 60d	20y 143d
527	35	Barr, Bob	1945-07-09	179cm	70kg	7 (4-0-3)	1	1964-1965	19y 23d	19y 303d
558	34	Bean, Graeme	1948-04-24	180cm	80kg	7 (2-0-5)	1	1968	19y 357d	20y 129d
637	16	McMillan, Marty	1953-02-17	180cm	80kg	7 (4-0-3)	 	1974-1975	21y 139d	22y 89d
663	12	Brown, George	1959-07-14	180cm	76kg	7 (1-0-6)	4	1978-1979	18y 261d	20y 7d
673	43	Tivendale, Norm	1955-10-02	187cm	78kg	7 (1-1-5)	1	1978-1979	22y 314d	23y 215d
734	31	Semmens, Robert	1961-12-05	173cm	79kg	7 (4-0-3)	3	1983-1984	21y 111d	22y 152d
794	37	Nicol, Stuart	1966-09-30	193cm	87kg	7 (4-0-3)	4	1988-1989	21y 206d	22y 219d
796	13	Svilar, Michael	1969-09-08	185cm	76kg	7 (4-0-3)	 	1988, 1990	18y 256d	20y 260d
797	47	Irvine, Gary	1965-08-17	185cm	82kg	7 (6-0-1)	 	1988	22y 299d	22y 362d
817	31	Krakouer, Phil	1960-01-15	178cm	75kg	7 (3-1-3)	7	1991	31y 95d	31y 150d
818	19	Gow, Paul	1969-05-27	189cm	88kg	7 (3-1-3)	 	1991	21y 343d	22y 18d
842	28	West, Robert	1969-03-07	178cm	77kg	7 (4-0-3)	1	1994	25y 34d	25y 195d
863	13	Jakovich, Allen	1968-03-21	187cm	98kg	7 (1-1-5)	7	1996	28y 30d	28y 156d
914	33	Murphy, Brad	1984-10-27	189cm	83kg	7 (2-0-5)	6	2004-2005	19y 292d	20y 263d
944	41	Hooper, Andrew	1991-01-18	172cm	82kg	7 (3-0-4)	7	2010-2012	19y 236d	21y 207d
955	24	Schofield, Jayden	1992-05-14	182cm	76kg	7 (4-0-3)	 	2011	19y 34d	19y 112d
978	33	Darley, Sam	1993-02-15	186cm	82kg	7 (5-0-2)	1	2014-2015	21y 134d	22y 182d
994	44	Adcock, Jed	1985-11-15	183cm	83kg	7 (4-0-3)	1	2016	30y 153d	30y 257d
1053	5	Busslinger, Jedd	2004-03-11	198cm	85kg	7 (6-0-1)	 	2025	21y 46d	21y 166d
1054	16	Croft, Jordan	2005-05-12	201cm	81kg	7 (4-0-3)	8	2025-2026	20y 97d	20y 340d
3	20	Fraser, Wally	1897-06-18	178cm	72kg	6 (1-0-5)	3	1925	27y 318d	27y 360d
24	6	Sands, Jack	1902-10-06	180cm	 	6 (1-0-5)	2	1925	22y 229d	22y 264d
47	32	Howell, Gus	1897-06-25	177cm	 	6 (1-0-5)	2	1926	28y 331d	29y 1d
51	15	McGlone, Jim	1897-02-12	 	 	6 (1-0-5)	3	1926	29y 127d	29y 211d
158	23	Hannan, Peter	1908-10-18	173cm	 	6 (4-0-2)	 	1933	24y 200d	24y 291d
195	23	Hamilton, Vince	1916-03-01	175cm	 	6 (1-1-4)	2	1935	19y 120d	19y 162d
232	11	Dilks, Don	1912-05-20	180cm	74kg	6 (2-0-4)	 	1937-1938	25y 79d	25y 359d
237	23	Godfrey, Fred	1910-11-19	183cm	85kg	6 (4-0-2)	5	1938	27y 155d	27y 260d
262	27	May, Jim	1910-04-15	188cm	87kg	6 (3-0-3)	3	1940-1941	30y 12d	31y 32d
279	28	Malone, Jack	1919-12-22	168cm	77kg	6 (3-0-3)	 	1941, 1943	21y 202d	23y 207d
302	33	Law, Jack	1924-07-18	168cm	67kg	6 (4-0-2)	3	1943-1944	19y 20d	19y 321d
316	32	Ryan, Ted	1926-06-14	178cm	86kg	6 (4-0-2)	7	1945	18y 325d	18y 360d
395	4	Slater, Bob	1934-03-13	178cm	83kg	6 (2-0-4)	3	1952-1953	18y 128d	19y 50d
399	15	Thompson, Norm	1933-06-15	180cm	73kg	6 (3-0-3)	 	1953-1954	19y 321d	20y 341d
507	24	Spurling, Bob	1943-06-10	184cm	81kg	6 (2-0-4)	2	1963, 1965	19y 335d	22y 23d
511	41	OHalloran, Eddie	1943-03-11	180cm	89kg	6 (3-0-3)	2	1963-1964	20y 110d	21y 115d
517	11	Johnson, Frank	1936-11-01	187cm	83kg	6 (1-0-5)	4	1964	27y 169d	27y 246d
519	32	Dark, Gary	1944-11-28	187cm	86kg	6 (3-0-3)	8	1964, 1966	19y 163d	21y 216d
525	44	Miles, Johnny	1945-08-23	173cm	66kg	6 (5-0-1)	 	1964	18y 309d	18y 365d
533	38	Castrikum, Peter	1943-02-19	183cm	76kg	6 (2-0-4)	 	1965	22y 78d	22y 155d
556	12	Percy, Robert	1947-06-25	180cm	80kg	6 (2-0-4)	 	1967-1968	20y 6d	20y 356d
608	42	Thomas, Ralph	1952-03-07	189cm	86kg	6 (4-0-2)	 	1972	20y 46d	20y 130d
609	15	Stamp, Ray	1950-09-12	180cm	76kg	6 (3-0-3)	3	1972	21y 230d	21y 300d
611	44	Boyle, Stephen	1953-09-04	178cm	71kg	6 (4-0-2)	10	1972	18y 259d	18y 315d
615	33	Steel, Gary	1954-06-11	175cm	73kg	6 (4-0-2)	3	1972-1973	18y 34d	19y 82d
618	40	Frei, Harry	1951-03-01	184cm	77kg	6 (3-0-3)	 	1973	22y 53d	22y 114d
692	16	Atkinson, Alan	1951-10-20	182cm	81kg	6 (0-0-6)	3	1980	28y 175d	28y 224d
699	54	Sampson, Glen	1960-03-07	179cm	73kg	6 (3-0-3)	1	1980	20y 92d	20y 134d
757	28	Cordy, Graeme	1962-10-23	189cm	80kg	6 (3-0-3)	3	1985-1986	22y 200d	23y 192d
767	39	Saunders, Darren	1965-08-16	180cm	80kg	6 (3-0-3)	 	1986	20y 260d	20y 358d
795	14	Allday, David	1964-11-27	198cm	85kg	6 (1-0-5)	1	1988	23y 154d	23y 239d
828	38	Barrow, Gary	1970-01-18	183cm	78kg	6 (5-0-1)	1	1992-1993	22y 196d	23y 222d
962	20	Pearce, Daniel	1993-01-22	191cm	76kg	6 (0-0-6)	 	2012, 2015	19y 124d	22y 213d
1057	37	Sellwood, Michael	2003-10-02	186cm	 	6 (4-0-2)	 	2026	22y 156d	22y 197d
37	45	Bagley, Seddon	1901-12-31	 	 	5 (1-0-4)	6	1925-1926	23y 241d	24y 135d
58	 	Knott, Joe	1907-04-02	177cm	78kg	5 (1-0-4)	 	1926	19y 134d	19y 162d
80	10	OBrien, Jack	1898-08-17	184cm	85kg	5 (2-0-3)	12	1928	29y 248d	29y 276d
89	4	McGann, Bob	1905-09-08	179cm	 	5 (2-0-3)	 	1928	22y 324d	22y 359d
160	32	Findlay, Bill	1913-10-29	168cm	71kg	5 (2-0-3)	8	1933-1934	19y 196d	20y 321d
176	24	Lockhart, Ken	1913-05-23	184cm	 	5 (2-0-3)	1	1934	20y 354d	21y 73d
177	29	Streeter, Percy	1911-07-29	173cm	66kg	5 (2-0-3)	3	1934	22y 287d	23y 48d
213	10	Johnson, Les	1917-02-10	183cm	80kg	5 (2-0-3)	 	1936	19y 180d	19y 208d
259	26	Hillis, Leo	1920-01-12	180cm	76kg	5 (3-0-2)	 	1939, 1944	19y 212d	24y 136d
277	28	OHalloran, Kevin	1915-01-17	193cm	102kg	5 (2-0-3)	3	1941	26y 155d	26y 183d
289	17	Gibby, Jack	1920-10-17	183cm	83kg	5 (4-0-1)	6	1942	21y 267d	21y 295d
292	11	Hale, Gordon	1923-06-01	179cm	75kg	5 (2-0-3)	2	1943	19y 348d	20y 88d
295	18	Palmer, Keith	1919-11-29	185cm	75kg	5 (4-0-1)	4	1943	23y 167d	23y 195d
319	35	Witney, Col	1920-01-11	179cm	80kg	5 (2-0-3)	 	1945	25y 170d	25y 226d
361	16	Bodsworth, Vic	1931-07-10	170cm	70kg	5 (3-0-2)	5	1949-1950	18y 27d	18y 342d
372	15	Hutcheson, Morrie	1928-02-19	180cm	73kg	5 (2-0-3)	 	1950	22y 125d	22y 167d
373	27	Charles, Norm	1931-08-01	185cm	83kg	5 (3-0-2)	8	1950-1951	18y 341d	20y 24d
408	8	Ollington, Lionel	1927-12-19	173cm	64kg	5 (4-0-1)	3	1953	25y 225d	25y 274d
435	6	Clark, Bobby	1940-07-28	173cm	67kg	5 (4-0-1)	1	1957-1958	16y 273d	17y 307d
521	7	Magill, Sam	1945-06-22	174cm	71kg	5 (3-0-2)	2	1964-1965	18y 322d	19y 313d
546	12	Burgess, Ted	1945-02-11	180cm	76kg	5 (2-0-3)	 	1966	21y 99d	21y 127d
576	26	Mitchell, Norm	1949-07-30	178cm	76kg	5 (1-0-4)	1	1969	19y 284d	20y 24d
602	45	Parker, Max	1953-10-29	194cm	89kg	5 (4-0-1)	6	1971	17y 240d	17y 268d
648	6	Lynch, Alan	1954-01-22	175cm	68kg	5 (1-0-4)	1	1976	22y 72d	22y 121d
655	49	Wheeler, Garry	1956-07-18	174cm	71kg	5 (5-0-0)	3	1976, 1978	20y 13d	21y 355d
660	44	Linke, Graeme	1951-11-17	187cm	92kg	5 (1-0-4)	 	1977-1978	25y 199d	26y 156d
665	50	Scanlon, Glenn	1956-04-07	180cm	76kg	5 (2-0-3)	4	1978	22y 1d	22y 92d
674	46	Davis, Greg	1955-06-01	199cm	89kg	5 (1-0-4)	 	1978-1981	23y 93d	25y 300d
682	44	Williams, Mark	1957-10-07	194cm	107kg	5 (1-1-3)	1	1979	21y 203d	21y 329d
686	19	Polson, Gordon	1959-03-27	180cm	76kg	5 (0-0-5)	1	1979-1981	20y 123d	22y 8d
743	11	Gorozidis, Con	1961-09-20	183cm	86kg	5 (3-0-2)	10	1983	21y 278d	21y 341d
816	44	Grant, Jamie	1970-06-23	183cm	83kg	5 (2-0-3)	1	1991	20y 274d	21y 34d
880	33	Macri, Christin	1974-08-28	189cm	92kg	5 (2-0-3)	3	1999-2000	24y 338d	25y 238d
924	32	McDougall, Andrew	1983-06-29	197cm	97kg	5 (1-0-4)	2	2007	23y 276d	24y 65d
1008	30	Greene, Fergus	1997-12-20	187cm	75kg	5 (3-0-2)	5	2018	20y 221d	20y 248d
1055	19	Budarick, Connor	2001-04-06	175cm	72kg	5 (4-0-1)	1	2026	24y 335d	25y 5d
1056	11	Jaques, Lachie	2006-06-01	184cm	 	5 (4-0-1)	 	2026	19y 279d	19y 320d
14	18	Nielsen, Frank	1891-03-01	178cm	73kg	4 (0-0-4)	 	1925	34y 62d	34y 104d
54	25	Dick, Dave	1901-01-08	173cm	66kg	4 (2-0-2)	5	1926	25y 176d	25y 232d
57	 	Considine, Jim	1902-06-18	 	 	4 (1-0-3)	1	1926	24y 57d	24y 85d
66	5	Whight, Stan	1907-05-02	173cm	 	4 (1-0-3)	 	1927	20y 5d	20y 47d
208	25	Crouch, Tom	1916-02-23	180cm	69kg	4 (1-0-3)	2	1936	20y 76d	20y 97d
211	29	MacMillan, Jack	1912-09-22	178cm	71kg	4 (0-0-4)	17	1936	23y 265d	23y 293d
216	34	White, Clarrie	1914-02-27	168cm	66kg	4 (1-0-3)	1	1937	23y 56d	23y 77d
221	27	Halloran, Frank	1912-12-13	183cm	90kg	4 (0-0-4)	 	1937	24y 167d	24y 188d
227	16	McLure, Lindsay	1913-06-12	187cm	83kg	4 (2-0-2)	2	1937-1938	24y 28d	24y 343d
254	14	Sharp, Haydn	1920-10-20	173cm	63kg	4 (2-0-2)	4	1939	18y 247d	18y 303d
276	10	Huppatz, Eric	1918-01-11	173cm	73kg	4 (2-0-2)	4	1941-1942	23y 161d	24y 209d
314	4	McBean, Mal	1921-10-04	180cm	80kg	4 (2-0-2)	 	1944-1945	22y 299d	23y 311d
318	12	Rawlings, Roy	1921-01-28	179cm	78kg	4 (4-0-0)	1	1945	24y 132d	24y 202d
321	34	Mather, Vic	1924-12-09	175cm	70kg	4 (2-0-2)	 	1945-1946	20y 217d	21y 160d
334	15	Armstrong, Norm	1925-07-02	170cm	75kg	4 (3-0-1)	1	1947-1948	21y 326d	22y 304d
360	14	Laffey, Bernie	1928-03-03	175cm	72kg	4 (3-0-1)	 	1949	21y 128d	21y 156d
383	32	Aked, Frank	1932-02-05	180cm	82kg	4 (2-0-2)	 	1951-1952	19y 180d	20y 151d
413	29	McPhee, Peter	1934-01-12	170cm	72kg	4 (1-0-3)	 	1954	20y 153d	20y 193d
414	14	Gelavis, Nick	1929-06-15	165cm	67kg	4 (3-0-1)	 	1954	25y 25d	25y 74d
430	36	Guthrie, Byron	1935-12-28	182cm	80kg	4 (3-0-1)	 	1956-1957	20y 159d	21y 225d
470	27	Edwards, Ralph	1935-06-07	183cm	80kg	4 (2-0-2)	 	1959	24y 6d	24y 69d
485	21	Turner, Bob	1942-02-17	173cm	68kg	4 (1-0-3)	 	1960	18y 150d	18y 171d
486	48	Oates, Max	1942-04-19	173cm	80kg	4 (1-0-3)	1	1960	18y 95d	18y 116d
497	21	Savige, George	1940-11-15	178cm	75kg	4 (2-0-2)	 	1962	21y 178d	21y 220d
501	35	Blain, Ron	1940-10-05	180cm	76kg	4 (1-0-3)	 	1962-1963	21y 247d	22y 225d
506	32	Parsons, Bob	1941-12-19	180cm	80kg	4 (1-0-3)	 	1963	21y 143d	21y 164d
526	9	Beattie, Barrie	1944-12-06	188cm	87kg	4 (1-0-3)	4	1964-1966	19y 211d	21y 187d
596	45	Rohde, Bruce	1950-01-31	183cm	86kg	4 (3-0-1)	 	1971	21y 76d	21y 104d
636	24	Robertson, Ian	1946-01-25	185cm	92kg	4 (0-0-4)	1	1974	28y 155d	28y 176d
639	46	Cross, Mark	1956-07-23	171cm	73kg	4 (2-0-2)	1	1974	17y 355d	18y 11d
668	48	Tantsis, Angelo	1958-01-03	183cm	85kg	4 (1-0-3)	 	1978-1979	20y 116d	21y 213d
920	28	McCormack, Damien	1987-01-28	182cm	73kg	4 (2-0-2)	 	2006	19y 169d	19y 189d
988	28	Prudden, Josh	1994-09-06	182cm	80kg	4 (3-0-1)	 	2015	20y 308d	20y 330d
1017	25	Cavarra, Ben	1995-12-20	173cm	72kg	4 (3-0-1)	4	2020-2021	24y 91d	25y 118d
1020	18	Butler, Louis	2001-08-26	184cm	75kg	4 (1-0-3)	 	2020-2022	18y 304d	20y 226d
8	31	Larkin, Martin	1903-12-20	182cm	81kg	3 (1-0-2)	 	1925	21y 133d	21y 161d
18	27	White, Wally	1901-12-28	 	 	3 (0-0-3)	 	1925	23y 125d	23y 160d
91	24	Conlon, Leo	1901-01-03	173cm	 	3 (1-0-2)	1	1928	27y 221d	27y 242d
100	24	Patrick, Gil	1908-01-22	 	 	3 (1-0-2)	1	1929	21y 109d	21y 214d
103	2	Sullivan, Gene	1903-05-04	173cm	 	3 (2-0-1)	2	1929	26y 14d	26y 77d
109	32	Izzard, Bonnie	1908-07-15	173cm	 	3 (0-0-3)	3	1929	21y 26d	21y 40d
122	19	Smith, Arthur	1908-06-07	 	 	3 (1-0-2)	5	1930	21y 358d	22y 14d
171	9	Baker, Edward	1901-01-21	165cm	68kg	3 (2-0-1)	5	1934	33y 104d	33y 118d
180	1	Jackson, Percy	1907-01-19	179cm	82kg	3 (0-0-3)	 	1934	27y 162d	27y 176d
199	22	Phelan, Marty	1916-08-05	170cm	63kg	3 (0-0-3)	 	1935	18y 356d	19y 19d
212	35	Finn, Frank	1911-11-18	175cm	 	3 (1-0-2)	2	1936-1937	24y 264d	25y 157d
257	35	Merton, Charlie	1918-11-24	183cm	89kg	3 (2-0-1)	3	1939	20y 219d	20y 233d
269	13	Chirgwin, Dick	1914-06-26	175cm	73kg	3 (1-0-2)	 	1940	26y 52d	26y 66d
281	 	Borlase, Jack	1921-01-09	182cm	76kg	3 (1-0-2)	 	1941	20y 219d	20y 233d
322	24	Taylor, Dan	1922-03-08	183cm	80kg	3 (1-0-2)	3	1945	23y 156d	23y 170d
368	10	Edwards, Norm	1928-10-23	187cm	86kg	3 (1-0-2)	1	1950-1951	21y 202d	22y 313d
452	28	McAsey, Alan	1937-10-14	178cm	80kg	3 (1-0-2)	2	1958	20y 243d	20y 313d
460	6	Densworth, Eon	1938-01-28	175cm	78kg	3 (0-0-3)	 	1959	21y 80d	21y 101d
482	41	Whitzell, Ray	1940-09-28	196cm	85kg	3 (0-0-3)	 	1960	19y 271d	19y 292d
514	38	Bendelle, Col	1944-07-13	173cm	76kg	3 (1-0-2)	 	1963	19y 35d	19y 56d
557	41	Walsh, Laurie	1948-02-16	177cm	68kg	3 (1-0-2)	1	1967	19y 170d	19y 191d
568	27	Davidson, Bruce	1950-06-25	179cm	73kg	3 (1-0-2)	 	1969	18y 286d	18y 298d
589	46	Pokrovsky, Mike	1953-02-02	179cm	89kg	3 (2-0-1)	 	1970, 1972	17y 145d	19y 199d
599	28	Stillman, Les	1949-10-05	183cm	78kg	3 (2-0-1)	1	1971	21y 229d	21y 243d
605	35	Marks, Ken	1951-12-13	170cm	69kg	3 (1-0-2)	 	1972	20y 112d	20y 173d
606	36	Vesty, Carl	1953-05-25	170cm	71kg	3 (1-0-2)	 	1972-1973	18y 319d	20y 50d
657	19	Fleming, Phil	1957-09-18	177cm	75kg	3 (2-1-0)	 	1977	19y 224d	19y 308d
681	50	Peers, Robbie	1956-05-14	182cm	76kg	3 (0-1-2)	 	1979	22y 349d	22y 363d
690	21	Ross, Paul	1960-11-09	183cm	80kg	3 (0-0-3)	1	1980	19y 141d	19y 204d
697	28	Byrachevski, Matt	1958-11-03	169cm	72kg	3 (0-0-3)	2	1980	21y 203d	21y 217d
703	36	OKeefe, Brian	1956-12-10	196cm	92kg	3 (2-0-1)	1	1980	23y 222d	23y 250d
707	24	Wight, Terry	1956-11-11	183cm	79kg	3 (0-0-3)	 	1981	24y 137d	24y 256d
750	13	Bennett, John	1960-10-05	183cm	83kg	3 (2-0-1)	8	1984	23y 255d	23y 304d
791	10	Shields, Russell	1962-07-22	183cm	80kg	3 (1-0-2)	7	1988	25y 257d	25y 276d
804	29	Evans, Tony	1966-01-30	180cm	76kg	3 (0-0-3)	1	1989	23y 83d	23y 137d
822	58	Stanley, Darren	1972-02-02	174cm	78kg	3 (1-0-2)	2	1991	19y 189d	19y 204d
853	21	Phillipou, Sam	1974-09-18	189cm	88kg	3 (0-0-3)	3	1995	20y 244d	20y 259d
856	13	Nichol, Andrew	1974-12-01	196cm	95kg	3 (2-1-0)	 	1995	20y 205d	20y 220d
921	20	Baird, Travis	1986-07-25	193cm	83kg	3 (1-0-2)	4	2006	19y 363d	20y 11d
952	31	Mulligan, James	1989-06-14	199cm	99kg	3 (0-0-3)	 	2011	21y 355d	22y 46d
21	3	Garlick, George	1895-08-17	168cm	69kg	2 (0-0-2)	1	1925	29y 272d	29y 286d
22	17	Harrison, Harry	1901-01-01	183cm	79kg	2 (0-0-2)	 	1925	24y 135d	24y 142d
48	7	Barton, Frank	1900-10-31	175cm	75kg	2 (1-0-1)	 	1926	25y 210d	25y 238d
55	26	Wilkinson, Dick	1903-01-21	175cm	 	2 (2-0-0)	1	1926	23y 163d	23y 170d
56	28	Crellin, Bertie	1902-05-27	 	 	2 (0-0-2)	 	1926	24y 72d	24y 86d
59	 	Butler, Ted	1903-07-16	 	 	2 (1-0-1)	1	1926-1927	23y 57d	23y 309d
60	8	Birnstihl, Fred	1904-10-16	171cm	 	2 (1-0-1)	 	1927	22y 196d	22y 210d
73	8	Power, Henry	1904-08-10	 	 	2 (0-0-2)	 	1927	22y 312d	22y 319d
77	24	Day, Roy	1905-01-19	177cm	 	2 (1-0-1)	 	1927	22y 227d	22y 234d
87	11	Aldag, Bill	1905-11-30	183cm	85kg	2 (1-0-1)	 	1928	22y 220d	22y 227d
97	18	Webb, Jack	1905-05-27	182cm	 	2 (1-0-1)	 	1929	23y 335d	23y 342d
108	9	Barker, Albert	1901-09-16	179cm	 	2 (0-0-2)	 	1929	27y 300d	27y 328d
113	 	Hughes, Frank	1909-03-11	175cm	73kg	2 (0-0-2)	 	1929	20y 166d	20y 173d
126	25	Sharp, Bertie	1911-02-20	171cm	 	2 (0-0-2)	 	1930	19y 128d	19y 142d
130	 	Stanley, Johnny	1905-11-26	 	 	2 (0-0-2)	 	1930	24y 263d	24y 270d
139	20	Ayres, Doug	1906-09-26	178cm	79kg	2 (1-0-1)	1	1931	24y 225d	24y 232d
151	33	Herring, Les	1909-06-08	179cm	 	2 (0-0-2)	1	1932	22y 362d	23y 38d
166	1	Higgins, Mick	1911-08-09	174cm	 	2 (2-0-0)	 	1933	21y 300d	21y 361d
170	29	Richards, Charlie	1910-08-16	187cm	 	2 (1-0-1)	 	1933	22y 347d	23y 17d
190	 	Collier, Reg	1908-10-05	170cm	70kg	2 (1-0-1)	 	1935	26y 225d	26y 232d
201	34	Winter, George	1908-02-27	173cm	 	2 (0-0-2)	 	1935	27y 185d	27y 192d
206	10	Latham, Edwin	1914-10-16	185cm	 	2 (0-0-2)	2	1936	21y 199d	21y 206d
231	19	Smith, Tommy	1914-03-23	189cm	79kg	2 (1-0-1)	 	1937	23y 130d	23y 137d
238	35	McGrath, Joe	1911-09-22	170cm	71kg	2 (1-0-1)	1	1938	26y 213d	26y 220d
242	31	Deller, Roy	1913-01-21	173cm	80kg	2 (1-0-1)	 	1938	25y 134d	25y 143d
253	36	Seymour, Don	1916-03-16	170cm	67kg	2 (0-0-2)	 	1939	23y 93d	23y 100d
255	27	Flint, John	1919-12-25	174cm	68kg	2 (2-0-0)	 	1939	19y 188d	19y 195d
258	31	Shaw, Bill	1915-04-25	180cm	76kg	2 (1-0-1)	 	1939	24y 102d	24y 109d
260	 	McMaster, Andy	1914-05-11	185cm	87kg	2 (1-0-1)	 	1939	25y 93d	25y 100d
265	31	Boniface, Alf	1917-01-27	170cm	66kg	2 (1-0-1)	 	1940	23y 126d	23y 133d
288	21	Nankervis, Vic	1918-11-17	169cm	73kg	2 (1-0-1)	3	1942	23y 208d	23y 257d
297	11	McMahon, Tom	1918-07-28	177cm	71kg	2 (2-0-0)	 	1943	24y 305d	24y 312d
330	5	Gardner, Norm	1921-12-16	175cm	80kg	2 (1-0-1)	 	1947	25y 138d	25y 145d
335	11	Collinson, Dick	1923-05-28	173cm	80kg	2 (0-1-1)	 	1947	24y 24d	24y 38d
340	17	Raine, Laurie	1925-05-21	187cm	85kg	2 (1-0-1)	 	1947	22y 52d	22y 59d
344	11	Parker, Les	1927-03-19	187cm	96kg	2 (1-0-1)	 	1948	21y 36d	21y 50d
358	2	Hogan, Bernie	1925-11-18	180cm	75kg	2 (0-0-2)	 	1949	23y 191d	23y 205d
378	31	Willis, Brian	1930-01-02	187cm	81kg	2 (2-0-0)	 	1951	21y 109d	21y 116d
396	12	Foreman, Ian	1930-10-11	173cm	70kg	2 (1-0-1)	 	1952	21y 317d	21y 324d
412	27	Outen, Alby	1936-02-19	175cm	87kg	2 (2-0-0)	 	1954	18y 92d	18y 106d
441	38	Hempel, Bob	1936-11-09	180cm	70kg	2 (0-0-2)	2	1957	20y 246d	20y 260d
442	 	Ryan, Noel	1935-11-10	177cm	76kg	2 (0-0-2)	1	1957	21y 259d	21y 266d
493	20	Taylor, Graeme	1942-06-05	185cm	89kg	2 (1-0-1)	 	1961-1962	18y 363d	19y 327d
516	47	Schultz, Robert	1944-02-13	183cm	75kg	2 (0-0-2)	 	1963	19y 199d	19y 206d
541	17	Fanning, Frank	1945-11-28	178cm	70kg	2 (0-0-2)	 	1966	20y 148d	20y 153d
559	45	Harvey, Brian	1949-02-24	178cm	82kg	2 (0-0-2)	 	1968	19y 63d	19y 70d
564	38	Magor, Doug	1947-05-24	180cm	80kg	2 (2-0-0)	1	1968	21y 43d	21y 50d
565	50	Wallace, Ian	1950-11-03	173cm	68kg	2 (0-0-2)	 	1968	17y 260d	17y 267d
575	44	Thatcher, Geoff	1950-09-22	184cm	81kg	2 (0-0-2)	 	1969	18y 223d	18y 230d
581	41	Joniec, Tad	1950-12-27	187cm	87kg	2 (1-0-1)	1	1969, 1971	18y 246d	20y 223d
586	42	McHardy, Roger	1952-08-13	180cm	76kg	2 (1-0-1)	1	1970-1971	17y 283d	19y 8d
590	39	Newman, Clive	1949-05-06	189cm	91kg	2 (0-0-2)	 	1970-1971	21y 66d	21y 332d
598	35	Lake, Bruce	1948-06-09	189cm	80kg	2 (1-0-1)	 	1971	22y 326d	22y 354d
627	49	Wickson, Ian	1955-04-19	188cm	82kg	2 (1-0-1)	 	1973	18y 100d	18y 107d
643	6	Sachse, Neil	1951-01-03	189cm	83kg	2 (1-0-1)	1	1975	24y 92d	24y 99d
666	45	Henwood, Don	1957-03-30	180cm	80kg	2 (0-0-2)	 	1978	21y 16d	21y 23d
687	39	Walsh, Shane	1959-04-04	185cm	80kg	2 (1-0-1)	1	1979	20y 129d	20y 136d
