Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
1188	14	Kennedy, Michael	1964-01-10	178cm	76kg	15 (4-0-11)	3	1990	26y 96d	26y 235d
1201	23	Athorn, Mark	1967-11-07	178cm	76kg	15 (5-0-10)	7	1991	23y 145d	23y 297d
1288	17	Bomford, Andrew	1974-07-19	184cm	89kg	15 (4-0-11)	4	1999-2000	24y 252d	25y 335d
1375	19	Armstrong, Tony	1989-09-29	183cm	72kg	15 (10-0-5)	2	2012-2013	22y 206d	23y 266d
11	 	McKay, Dinny	1867-11-23	178cm	 	14 (8-1-5)	14	1897	29y 166d	29y 257d
35	 	Sparrow, George	1869-11-20	 	 	14 (7-0-7)	2	1898	28y 175d	28y 280d
233	 	Strownix, Tom	1886-05-02	178cm	86kg	14 (11-1-2)	1	1911	24y 362d	25y 116d
447	10	Patterson, Jack	1908-05-27	165cm	66kg	14 (7-0-7)	14	1931	22y 347d	23y 87d
449	28	Fisher, Clem	1908-02-03	185cm	 	14 (10-0-4)	4	1931-1932	23y 109d	24y 108d
499	17	Fletcher, Norm	1915-09-10	182cm	78kg	14 (3-0-11)	2	1936-1938	20y 305d	22y 288d
502	30	Pettiona, Charlie	1913-07-10	177cm	75kg	14 (9-1-4)	 	1936-1937	23y 8d	24y 28d
596	3	Mangan, Lou	1922-05-26	173cm	67kg	14 (7-0-7)	4	1942, 1944	20y 18d	22y 99d
777	4	Monks, Ian	1931-08-06	173cm	67kg	14 (3-1-10)	7	1956-1957	24y 252d	25y 264d
843	20	Hotchkin, Allan	1943-02-07	180cm	87kg	14 (3-0-11)	 	1961-1963	18y 144d	20y 72d
861	16	Hynes, Tom	1943-04-04	187cm	76kg	14 (0-0-14)	1	1962-1964	19y 52d	21y 112d
909	22	Davey, Geoff	1945-09-03	178cm	73kg	14 (7-0-7)	2	1965-1966	19y 268d	20y 295d
934	27	Wilcox, Dick	1944-08-06	180cm	80kg	14 (4-1-9)	2	1967-1968	22y 350d	24y 25d
990	44	Hay, Robert	1954-09-21	183cm	84kg	14 (0-0-14)	1	1971-1972	16y 285d	17y 326d
999	42	Stibbard, Robert	1952-02-09	180cm	80kg	14 (2-0-12)	2	1972-1974	20y 101d	22y 119d
1018	4	Wilson, Graeme	1953-12-15	184cm	75kg	14 (2-1-11)	14	1974-1976	20y 112d	22y 180d
1065	4	Hummel, Jon	1957-01-31	177cm	72kg	14 (2-0-12)	20	1979	22y 84d	22y 206d
1089	22	Taylor, Kevin	1958-09-15	180cm	67kg	14 (5-0-9)	24	1981	22y 194d	22y 334d
1114	35	Sutton, Darryl	1952-07-27	183cm	84kg	14 (5-0-9)	25	1983	30y 291d	31y 31d
1136	38	Russell, Mark	1962-01-18	190cm	96kg	14 (3-0-11)	13	1985	23y 71d	23y 205d
1293	26	Feast, Simon	1974-12-01	196cm	94kg	14 (8-0-6)	3	1999-2001	24y 145d	26y 254d
1396	1	Rose, James	1996-04-16	185cm	79kg	14 (7-0-7)	7	2015-2019	19y 128d	23y 109d
3	 	Blackwood, Bill	1873-02-13	 	 	13 (8-1-4)	11	1897	24y 84d	24y 175d
10	 	McCartney, Charlie	1873-03-17	 	 	13 (8-1-4)	 	1897	24y 52d	24y 143d
18	 	Swannie, Archie	1875-06-05	 	 	13 (8-1-4)	4	1897	21y 337d	22y 63d
43	 	McNair, Arch	1880-09-28	 	 	13 (4-0-9)	 	1898-1899	17y 298d	18y 290d
88	 	Bower, Harold	1878-05-05	 	 	13 (5-0-8)	 	1901-1902	23y 29d	24y 82d
259	30	Thomas, Claude	1891-04-15	173cm	70kg	13 (8-1-4)	 	1914-1915	23y 24d	24y 100d
317	32	Reardon, Roy	1894-04-22	175cm	78kg	13 (5-0-8)	11	1920-1921	26y 58d	27y 64d
363	25	OMeara, Ted	1903-03-26	178cm	68kg	13 (8-0-5)	15	1924-1926	21y 94d	23y 141d
377	30	Stewart, George	1901-09-19	179cm	80kg	13 (4-0-9)	1	1925	23y 253d	23y 358d
415	28	OBrien, Jack	1906-06-09	185cm	83kg	13 (5-0-8)	4	1928-1930	22y 84d	24y 12d
504	28	Goldsmith, Gordon	1915-12-21	175cm	72kg	13 (9-0-4)	5	1936, 1942-1943	20y 224d	27y 145d
530	7	Sinclair, Frank	1916-08-24	165cm	66kg	13 (1-0-12)	8	1938-1939	21y 293d	23y 9d
627	19	Danckert, Jack	1922-07-10	178cm	80kg	13 (5-0-8)	 	1944-1945, 1947	21y 357d	25y 51d
647	6	Perrett, George	1922-09-04	180cm	76kg	13 (5-0-8)	4	1946-1947	23y 235d	24y 353d
717	32	Moore, Harry	1928-01-24	184cm	86kg	13 (6-1-6)	 	1951	23y 94d	23y 220d
757	38	Logan, Max	1934-03-20	182cm	78kg	13 (3-0-10)	3	1954-1955	20y 77d	21y 41d
834	5	Gunstone, Henry	1940-07-19	178cm	77kg	13 (4-0-9)	4	1960-1962	19y 356d	22y 2d
927	41	Mulligan, Mick	1947-10-21	178cm	77kg	13 (5-1-7)	20	1967-1968	19y 183d	20y 203d
951	34	Brandt, Graham	1947-03-01	182cm	85kg	13 (5-0-8)	2	1969, 1971	22y 35d	24y 33d
992	24	Bell, Bob	1953-06-22	191cm	88kg	13 (2-0-11)	 	1971-1972, 1974	18y 25d	21y 56d
1122	17	Chilcott, Arthur	1963-02-26	178cm	83kg	13 (6-0-7)	14	1984-1985	21y 34d	22y 89d
1182	14	Barling, Tim	1965-06-21	200cm	90kg	13 (6-0-7)	2	1989-1990	24y 39d	25y 17d
1387	19	Derickx, Tom	1987-12-07	204cm	96kg	13 (10-0-3)	6	2014-2015	26y 112d	27y 201d
12	 	OGorman, Michael	1874-11-08	164cm	 	12 (8-0-4)	14	1897-1898	22y 181d	23y 187d
24	 	Williamson, George	1866-01-14	 	 	12 (6-0-6)	 	1897-1898	31y 121d	32y 127d
27	 	Fleming, Jack	1876-08-26	 	 	12 (6-0-6)	 	1897-1898	20y 318d	21y 324d
71	 	Rose, Alby	1875-10-01	 	 	12 (5-0-7)	11	1900-1902	24y 216d	26y 251d
155	 	Abercrombie, Percy	1884-01-01	177cm	73kg	12 (4-0-8)	 	1905	21y 125d	21y 251d
173	 	Buist, Teddy	1885-05-04	170cm	63kg	12 (5-0-7)	 	1906-1907	21y 1d	21y 358d
209	 	Turnbull, Jack	1885-12-30	166cm	 	12 (6-0-6)	 	1908	22y 159d	22y 250d
308	30	Pearson, Bill	1892-11-11	179cm	78kg	12 (6-0-6)	9	1919-1920	26y 173d	27y 298d
314	24	Smith, Vic	1893-07-13	175cm	 	12 (6-0-6)	2	1920	26y 300d	27y 32d
369	6	Freyer, Bill	1900-03-11	179cm	78kg	12 (5-0-7)	 	1925	25y 52d	25y 185d
430	25	Leffanue, Rod	1913-01-03	174cm	67kg	12 (7-0-5)	14	1930-1932	17y 120d	19y 237d
450	24	Milburn, Len	1908-07-19	170cm	63kg	12 (7-0-5)	3	1931	22y 308d	23y 41d
466	1	Leonard, Johnny	1903-06-08	173cm	68kg	12 (8-0-4)	17	1932	28y 348d	29y 94d
535	13	Couper, Norm	1916-08-02	180cm	82kg	12 (4-0-8)	4	1939-1940	22y 263d	24y 29d
613	18	Leahy, Pat	1917-09-02	183cm	86kg	12 (6-0-6)	14	1943, 1945	25y 262d	27y 273d
662	9	Mullane, Jack	1922-07-13	173cm	70kg	12 (4-0-8)	 	1947-1948	24y 287d	25y 363d
674	30	Collins, Kevin	1922-04-09	178cm	80kg	12 (5-0-7)	12	1948-1949	26y 8d	27y 21d
680	1	Bulpit, Stan	1926-09-04	165cm	64kg	12 (4-0-8)	8	1948-1950	21y 247d	23y 244d
728	33	Rosewarne, Harold	1930-08-13	185cm	76kg	12 (4-0-8)	2	1952-1954	21y 362d	23y 324d
805	22	Hogan, Frank	1936-10-28	177cm	73kg	12 (5-0-7)	6	1958-1959	21y 180d	22y 291d
811	16	Rayson, Noel	1933-05-24	180cm	79kg	12 (8-0-4)	18	1958-1959	25y 56d	26y 6d
828	17	Chisholm, Brian	1938-02-22	185cm	83kg	12 (4-0-8)	1	1960	22y 54d	22y 166d
863	17	Plumridge, John	1944-04-13	179cm	83kg	12 (2-0-10)	 	1962-1963	18y 78d	19y 77d
984	42	Grima, Robert	1952-01-26	187cm	85kg	12 (2-0-10)	16	1971-1972, 1974	19y 81d	22y 119d
997	8	Morton, Lance	1948-04-14	192cm	96kg	12 (0-0-12)	23	1972	24y 1d	24y 141d
1033	42	Stilo, Michael	1951-11-08	179cm	81kg	12 (3-0-9)	4	1975-1976	23y 225d	24y 210d
1075	6	Murphy, Dale	1959-09-04	183cm	76kg	12 (7-0-5)	 	1979-1980	19y 334d	20y 312d
1099	36	Whitzell, Mark	1964-01-18	188cm	87kg	12 (5-0-7)	 	1981, 1983-1986	17y 160d	22y 112d
1174	41	Brown, David	1967-08-16	192cm	90kg	12 (5-0-7)	18	1988-1990	20y 266d	22y 284d
1334	23	Chambers, Paul	1982-06-23	196cm	100kg	12 (7-0-5)	 	2006	23y 282d	24y 1d
1377	10	Morton, Mitch	1987-01-28	184cm	83kg	12 (7-1-4)	11	2012-2013	25y 204d	26y 214d
1379	11	Lamb, Jed	1992-10-19	181cm	83kg	12 (9-0-3)	9	2013	20y 198d	20y 309d
1383	42	Richards, Xavier	1993-04-25	196cm	93kg	12 (9-0-3)	13	2013, 2015-2016	20y 64d	23y 159d
1395	13	Nankervis, Toby	1994-08-12	199cm	102kg	12 (7-0-5)	3	2015-2016	20y 324d	22y 36d
1427	28	Taylor, Lewis	1995-02-17	175cm	80kg	12 (6-0-6)	6	2020-2022	25y 33d	27y 128d
232	 	Punshon, Arthur	1891-03-01	171cm	 	11 (9-0-2)	2	1910-1911	19y 179d	20y 192d
287	4	Hutchinson, Dick	1890-02-17	178cm	 	11 (5-0-6)	17	1917	27y 98d	27y 203d
322	18	Nicholson, Alex	1897-01-14	178cm	71kg	11 (3-1-7)	1	1921-1922	24y 113d	25y 182d
329	19	Rodgers, Jimmy	1897-07-13	179cm	70kg	11 (4-1-6)	1	1921	23y 319d	24y 66d
379	5	Anderson, Charlie	1903-08-19	183cm	77kg	11 (3-0-8)	2	1925-1926	21y 298d	22y 276d
427	16	Wildie, Ted	1906-01-30	 	 	11 (5-0-6)	 	1929	23y 143d	23y 213d
441	21	Wheelahan, Martin	1908-04-08	173cm	 	11 (6-0-5)	5	1930-1931	22y 102d	23y 73d
495	31	George, Jack	1910-04-20	178cm	81kg	11 (9-0-2)	1	1936	26y 26d	26y 124d
496	8	Leask, Laurie	1912-06-14	164cm	67kg	11 (7-0-4)	11	1936-1937	23y 344d	25y 75d
540	32	Hall, Grahame	1919-08-15	183cm	92kg	11 (1-0-10)	2	1939, 1941	19y 264d	21y 359d
571	2	Grieve, Jeff	1918-01-21	173cm	70kg	11 (5-0-6)	 	1941	23y 102d	23y 214d
607	31	Moloney, George	1924-03-07	183cm	80kg	11 (4-0-7)	5	1943-1944	19y 62d	20y 179d
703	12	McDonald, Brian	1927-09-03	172cm	70kg	11 (4-0-7)	6	1950-1951	22y 294d	23y 272d
761	21	Grant, Trevor	1934-08-05	188cm	83kg	11 (4-1-6)	 	1954-1956	20y 2d	22y 13d
762	5	Nelson, Daryl	1934-11-29	191cm	79kg	11 (3-1-7)	 	1954-1956	19y 258d	21y 263d
772	23	McNeill, Neil	1932-02-27	188cm	91kg	11 (3-0-8)	1	1955-1956	23y 125d	24y 159d
791	41	ONeill, Stan	1932-01-06	179cm	80kg	11 (5-0-6)	4	1957	25y 104d	25y 223d
821	41	Sharp, Laurie	1935-08-25	178cm	83kg	11 (4-0-7)	5	1959	23y 285d	24y 4d
1045	15	Evans, Wayne	1958-10-05	178cm	73kg	11 (4-1-6)	7	1977	18y 179d	18y 284d
1169	39	Lockman, Michael	1963-08-29	185cm	85kg	11 (5-0-6)	1	1988	24y 219d	24y 286d
1351	13	Veszpremi, Patrick	1989-09-01	181cm	84kg	11 (5-0-6)	12	2008-2010	18y 337d	20y 284d
32	 	Davis, Johnny	1876-10-18	188cm	82kg	10 (4-0-6)	6	1898-1899	21y 208d	22y 221d
62	 	Henley, Artie	1878-09-14	 	 	10 (5-0-5)	1	1899	20y 297d	21y 2d
120	 	Littler, Joe	1879-07-17	 	 	10 (1-0-9)	9	1903	23y 324d	24y 29d
199	 	Wilson, Harry	1885-07-16	 	 	10 (6-0-4)	2	1907-1908	21y 348d	22y 298d
305	13	Froud, Harry	1898-11-16	177cm	 	10 (8-0-2)	4	1919	20y 168d	20y 280d
336	16	Gunn, Bill	1899-05-12	174cm	72kg	10 (3-1-6)	1	1922	22y 359d	23y 99d
381	32	Condon, Fred	1903-03-01	174cm	66kg	10 (3-0-7)	4	1925-1926	22y 104d	23y 98d
400	15	Fairley, Rolland	1904-12-07	179cm	80kg	10 (4-0-6)	3	1927-1928	22y 165d	23y 150d
469	22	Gilmour, Alan	1911-11-18	178cm	80kg	10 (8-0-2)	 	1932-1933	20y 248d	21y 260d
519	2	Quinn, Jack	1918-06-11	169cm	76kg	10 (1-0-9)	8	1938-1940	19y 316d	21y 321d
577	8	Martin, Des	1913-08-02	171cm	73kg	10 (6-0-4)	6	1941-1942	27y 316d	28y 350d
621	26	Keighran, Lyal	1923-09-12	188cm	89kg	10 (9-0-1)	6	1944, 1947	20y 237d	23y 261d
637	33	Dougherty, George	1913-12-09	191cm	93kg	10 (9-0-1)	26	1945	31y 189d	31y 266d
742	5	Hogan, Pat	1930-11-19	174cm	77kg	10 (5-0-5)	6	1953-1954	22y 262d	23y 254d
771	30	Reed, Ray	1934-04-24	175cm	73kg	10 (3-0-7)	1	1955-1956	21y 48d	22y 41d
792	2	Appleyard, Percy	1935-03-09	185cm	84kg	10 (4-0-6)	8	1957, 1960	22y 56d	25y 80d
851	11	Heyme, Geoff	1942-07-10	183cm	72kg	10 (2-0-8)	 	1962-1963	19y 287d	21y 59d
946	32	Elwin, Ross	1946-07-04	191cm	93kg	10 (5-0-5)	6	1968, 1970	21y 340d	23y 288d
975	23	Pavone, Mick	1951-01-06	185cm	80kg	10 (5-0-5)	9	1970-1971	19y 95d	20y 206d
1009	39	Norris, Michael	1954-10-06	171cm	66kg	10 (1-0-9)	4	1972-1974	17y 318d	19y 280d
1028	30	Carlton, Phil	1953-03-08	194cm	90kg	10 (2-0-8)	2	1975	22y 70d	22y 175d
1044	22	Carter, Peter	1959-04-29	178cm	72kg	10 (5-0-5)	2	1977-1980	17y 338d	21y 116d
1063	9	Cumming, Daryl	1951-05-15	175cm	72kg	10 (3-0-7)	4	1979	27y 327d	28y 46d
1108	22	Reid, John	1953-02-25	185cm	73kg	10 (6-0-4)	2	1982-1983	29y 142d	30y 169d
1189	8	Ryan, Matthew	1967-06-02	175cm	73kg	10 (2-0-8)	8	1990	22y 318d	23y 56d
1191	39	Kerr, Robert	1967-03-19	180cm	83kg	10 (4-0-6)	2	1990-1991	23y 48d	24y 137d
1274	38	Licuria, Paul	1978-01-04	179cm	82kg	10 (2-0-8)	2	1997-1998	19y 84d	20y 232d
1302	18	Fitzgerald, Ryan	1976-10-16	199cm	96kg	10 (3-0-7)	15	2000	23y 148d	23y 224d
1314	26	Brockman, Leigh	1978-07-23	193cm	92kg	10 (3-0-7)	 	2002	23y 264d	24y 26d
1448	39	Buller, Jack	2001-05-16	199cm	99kg	10 (6-0-4)	11	2023, 2025	22y 31d	24y 99d
25	 	Doran, Dick	1868-03-22	 	 	9 (5-1-3)	 	1897	29y 89d	29y 138d
60	 	Arnold, Frank	1877-08-13	165cm	 	9 (3-0-6)	 	1899	21y 308d	22y 20d
83	 	Dowsing, Alf	1882-11-10	169cm	72kg	9 (3-0-6)	2	1900-1902	17y 295d	19y 223d
85	 	Smith, Arthur	1879-11-16	171cm	69kg	9 (4-0-5)	 	1901	21y 169d	21y 267d
142	 	Griffiths, Bill	1879-04-05	170cm	68kg	9 (7-0-2)	 	1904-1905	25y 60d	26y 45d
163	 	Fogarty, Joe	1885-12-24	185cm	 	9 (4-1-4)	5	1905	19y 189d	19y 252d
207	 	Hosking, Toner	1891-05-09	174cm	 	9 (3-0-6)	1	1908, 1910	17y 7d	19y 19d
245	13	Fincher, Charlie	1892-01-23	170cm	66kg	9 (6-1-2)	5	1913	21y 93d	21y 177d
280	21	Purdy, Harry	1898-03-18	168cm	62kg	9 (6-0-3)	6	1917, 1919	19y 55d	21y 74d
445	19	MacPherson, Norm	1907-08-25	 	 	9 (5-0-4)	 	1931-1932	23y 250d	24y 256d
554	27	Gray, Harry	1916-04-23	183cm	87kg	9 (3-0-6)	5	1940	24y 18d	24y 74d
558	23	Brown, Stan	1921-11-08	177cm	72kg	9 (4-0-5)	4	1940, 1944	18y 241d	22y 257d
604	15	Hazelwood, Les	1920-09-09	170cm	73kg	9 (1-0-8)	2	1943-1944	22y 241d	23y 275d
655	3	Cotter, Jack	1915-01-08	180cm	80kg	9 (5-0-4)	 	1946	31y 179d	31y 235d
719	25	Digney, Ron	1932-02-28	171cm	72kg	9 (7-0-2)	2	1951-1953	19y 108d	21y 77d
733	17	OHalloran, Leo	1925-06-11	189cm	83kg	9 (5-0-4)	11	1953	27y 325d	28y 51d
838	7	Lewthwaite, Neil	1939-08-11	175cm	72kg	9 (3-0-6)	 	1961	21y 257d	21y 352d
852	12	Howland, Darryl	1943-02-18	187cm	77kg	9 (1-0-8)	1	1962-1963	19y 64d	20y 201d
894	3	Tate, Terry	1943-04-04	173cm	76kg	9 (1-0-8)	8	1964-1965	21y 49d	22y 20d
919	36	Pasquill, Clive	1946-12-06	179cm	69kg	9 (3-0-6)	 	1966-1967	19y 180d	20y 144d
947	35	Anderson, Ray	1947-08-26	191cm	81kg	9 (1-0-8)	2	1968-1969	20y 322d	21y 250d
989	15	Robertson, Garry	1953-03-02	184cm	77kg	9 (1-0-8)	 	1971-1972	18y 104d	19y 128d
1060	2	Plumb, Phillip	1958-08-22	198cm	92kg	9 (3-0-6)	1	1978-1981	19y 313d	23y
1104	5	Neesham, Gerard	1954-12-11	175cm	76kg	9 (6-0-3)	1	1982	27y 148d	27y 254d
1168	60	Davis, Craig	1954-10-02	183cm	81kg	9 (2-0-7)	17	1988	33y 185d	33y 273d
1173	34	Battiston, Adrian	1963-09-16	175cm	79kg	9 (5-0-4)	3	1988-1989	24y 235d	25y 205d
1272	37	King, Clinton	1978-03-24	179cm	76kg	9 (5-0-4)	4	1996-1997	18y 91d	19y 54d
1300	15	Allison, Brett	1968-05-26	182cm	78kg	9 (4-0-5)	9	2000	31y 291d	32y 16d
1317	35	Sundqvist, Jarrad	1982-12-11	189cm	91kg	9 (8-0-1)	1	2002-2003	19y 256d	20y 262d
1342	7	Brennan, Luke	1985-03-03	185cm	85kg	9 (5-1-3)	1	2007-2008	22y 147d	23y 159d
1357	19	Bradshaw, Daniel	1978-11-21	191cm	95kg	9 (5-0-4)	28	2010	31y 126d	31y 294d
117	 	Canavan, Joe	1880-11-04	 	 	8 (0-0-8)	7	1903	22y 186d	22y 256d
262	32	Jackson, Percy	1894-04-01	168cm	64kg	8 (4-0-4)	5	1914	20y 66d	20y 157d
351	14	James, Syd	1895-10-26	183cm	78kg	8 (3-0-5)	3	1923	27y 191d	27y 345d
382	11	Wimbridge, Fred	1893-03-09	188cm	82kg	8 (3-0-5)	12	1925	32y 110d	32y 187d
470	33	Hearn, Maurie	1912-12-05	183cm	86kg	8 (4-0-4)	4	1932-1934	19y 252d	21y 200d
515	31	Gillett, Ray	1917-02-02	182cm	70kg	8 (1-0-7)	 	1937, 1939	20y 144d	22y 93d
576	27	Mulligan, Jack	1919-06-18	180cm	78kg	8 (4-0-4)	17	1941	21y 354d	22y 73d
632	10	McKnight, Jimmy	1923-08-09	170cm	66kg	8 (5-0-3)	 	1944-1946	21y 3d	22y 256d
654	16	Piggott, Max	1920-06-20	183cm	78kg	8 (4-0-4)	21	1946-1947	25y 355d	26y 324d
663	2	Jenkinson, Keith	1926-11-03	173cm	67kg	8 (3-1-4)	 	1947	20y 181d	20y 300d
725	4	Lynch, Marty	1926-08-08	175cm	76kg	8 (5-0-3)	11	1952	25y 255d	25y 339d
732	19	McPherson, Alan	1932-01-01	183cm	76kg	8 (5-0-3)	12	1953-1954	21y 107d	22y 120d
763	16	Barry, Des	1933-05-12	180cm	83kg	8 (3-0-5)	 	1955	21y 339d	22y 93d
788	24	Seymour, Ken	1930-09-16	185cm	103kg	8 (2-1-5)	5	1956-1957	25y 302d	26y 244d
818	17	Marshall, Bob	1940-05-15	179cm	77kg	8 (4-0-4)	 	1959	19y 1d	19y 57d
844	18	Rolfe, Ron	1941-03-10	179cm	89kg	8 (2-0-6)	4	1961	20y 113d	20y 169d
883	17	Evans, Charlie	1942-01-07	175cm	78kg	8 (1-0-7)	 	1964	22y 102d	22y 228d
907	45	Williamson, Gary	1941-09-25	198cm	85kg	8 (3-0-5)	3	1965	23y 232d	23y 302d
960	36	Svorinich, Bob	1950-04-14	180cm	77kg	8 (3-0-5)	7	1969, 1971	19y 26d	20y 361d
1027	48	Russ, Stephen	1955-04-29	179cm	73kg	8 (0-0-8)	1	1975-1976	20y 4d	21y 51d
1039	36	Elliott, Chris	1953-10-06	171cm	70kg	8 (3-0-5)	1	1976-1977	22y 180d	23y 332d
1092	5	Cowton, Gary	1952-12-30	188cm	92kg	8 (3-0-5)	 	1981	28y 109d	28y 160d
1109	10	Vernon, Daryl	1960-06-09	175cm	76kg	8 (5-0-3)	2	1983-1984	22y 291d	23y 325d
1112	2	Catoggio, Vin	1954-05-13	179cm	78kg	8 (4-0-4)	9	1983	28y 338d	29y 29d
1172	36	Silvestro, Jim	1963-05-30	173cm	73kg	8 (5-0-3)	7	1988	24y 322d	25y 90d
1181	43	Ogier, Darren	1963-02-02	184cm	81kg	8 (2-0-6)	16	1989	26y 115d	26y 171d
1200	33	ODwyer, Chris	1971-10-27	188cm	78kg	8 (2-0-6)	1	1990-1991	18y 282d	19y 308d
1265	26	Myles, Dion	1976-05-02	188cm	79kg	8 (4-0-4)	1	1995-1997	19y 96d	21y 113d
1287	12	OFarrell, Brett	1978-01-03	197cm	100kg	8 (6-0-2)	9	1998	20y 169d	20y 252d
1322	29	Powell, Mark	1984-03-15	193cm	91kg	8 (4-0-4)	 	2003-2004	19y 49d	20y 90d
1354	27	Thornton, Kristin	1988-03-05	184cm	80kg	8 (3-0-5)	4	2009	21y 44d	21y 177d
1454	40	Hanily, Tom	2005-05-31	179cm	 	8 (3-0-5)	6	2025	19y 280d	20y 7d
23	 	Toms, Eddie	1872-07-28	174cm	 	7 (4-1-2)	 	1897	24y 291d	24y 333d
37	 	Jolly, Jim	1872-06-16	 	 	7 (5-0-2)	 	1898	25y 342d	26y 23d
45	 	Robertson, Val	1879-04-11	166cm	 	7 (3-0-4)	 	1898-1899	19y 110d	20y 43d
68	 	Davidson, Jack	1875-05-10	178cm	 	7 (2-0-5)	 	1900	24y 360d	25y 114d
76	 	Williams, Bert	1873-02-12	 	 	7 (3-0-4)	1	1900	27y 131d	27y 187d
79	 	Nelson, Ernie	1874-09-09	 	 	7 (1-0-6)	 	1900	25y 322d	25y 364d
116	 	Todd, Jack	1879-04-29	 	 	7 (1-0-6)	 	1903	24y 3d	24y 115d
123	 	Baptiste, Ned	1883-03-09	175cm	 	7 (0-0-7)	 	1903	20y 96d	20y 159d
143	 	Schellnack, Jim	 	179cm	 	7 (5-0-2)	6	1904	 	 
149	 	Catarinich, John	1882-11-13	169cm	 	7 (2-0-5)	 	1904-1905	21y 274d	22y 230d
158	 	Pitman, Alf	1881-12-10	173cm	 	7 (3-0-4)	3	1905	23y 147d	23y 238d
159	 	Pratt, Archie	1882-01-31	 	 	7 (4-0-3)	3	1905	23y 95d	23y 172d
160	 	Sykes, Sydney	1882-02-28	165cm	 	7 (5-0-2)	5	1905-1906	23y 67d	24y 80d
168	 	Blencowe, Percy	1887-01-27	 	 	7 (3-0-4)	 	1905-1906	18y 211d	19y 224d
176	 	Pash, Martin	1883-11-12	180cm	 	7 (3-0-4)	8	1906	22y 174d	22y 237d
187	 	Harrison, Ed	1884-06-26	177cm	 	7 (5-0-2)	1	1906, 1908-1909	22y 60d	24y 344d
255	4	Bennett, Harold	1891-06-09	180cm	 	7 (4-0-3)	 	1914	22y 320d	23y 46d
263	13	Jones, Charlie	1888-11-02	178cm	74kg	7 (2-0-5)	1	1914-1915	25y 223d	26y 187d
269	28	Bradford, Norm	1894-08-17	165cm	 	7 (2-0-5)	9	1915	20y 250d	20y 341d
331	6	Lawrence, Bert	1902-01-07	174cm	 	7 (3-1-3)	8	1921, 1925	19y 148d	23y 143d
406	21	Condon, George	1906-07-06	 	 	7 (2-0-5)	 	1928, 1930	21y 297d	23y 308d
425	32	Hutton, Rupe	1906-11-19	 	 	7 (2-0-5)	2	1929	22y 173d	22y 229d
436	14	Troughton, Charlie	1906-07-24	168cm	64kg	7 (3-0-4)	6	1930	23y 297d	23y 360d
439	21	Shelton, Jack	1905-01-24	180cm	80kg	7 (4-0-3)	2	1930	25y 141d	25y 232d
477	19	Davies, Frank	1907-11-27	177cm	81kg	7 (4-0-3)	3	1933	25y 188d	25y 279d
512	7	Ilott, Percy	1916-03-06	184cm	81kg	7 (3-0-4)	3	1937	21y 91d	21y 175d
581	12	Sawley, Gordon	1913-06-28	179cm	74kg	7 (3-0-4)	8	1941	28y 14d	28y 63d
594	26	Crane, Tom	1921-12-21	185cm	78kg	7 (3-0-4)	1	1942, 1944-1945	20y 167d	23y 128d
609	6	Taylor, Percy	1919-04-10	168cm	70kg	7 (0-0-7)	16	1943	24y 28d	24y 84d
734	10	Preston, Ray	1930-12-27	170cm	70kg	7 (1-0-6)	 	1953	22y 126d	22y 217d
754	19	Harrington, Pat	1928-03-17	173cm	76kg	7 (1-0-6)	 	1954	26y 59d	26y 129d
785	38	Ryan, Peter	1936-09-13	180cm	78kg	7 (3-0-4)	 	1956-1957	19y 291d	20y 289d
804	16	Brennan, Gerald	1938-06-26	173cm	76kg	7 (2-0-5)	3	1958, 1960	19y 304d	21y 316d
812	16	Brain, Terry	1938-12-31	175cm	72kg	7 (2-0-5)	4	1958, 1960-1961	19y 235d	22y 126d
854	45	Pumphrey, Jim	1941-12-02	180cm	80kg	7 (1-0-6)	2	1962	20y 147d	20y 217d
872	28	Strachan, Bob	1944-06-08	183cm	83kg	7 (2-0-5)	 	1963-1965	18y 321d	21y 39d
881	29	Bowd, Pat	1945-08-05	184cm	76kg	7 (1-0-6)	 	1964	18y 257d	18y 306d
893	40	Melai, Eddy	1941-02-28	193cm	92kg	7 (0-0-7)	2	1964	23y 85d	23y 176d
902	4	Long, John	1946-04-12	182cm	82kg	7 (5-0-2)	4	1965-1966	19y 7d	20y 32d
918	34	Wilson, Eric	1945-04-29	193cm	91kg	7 (1-0-6)	 	1966-1967	21y 22d	22y 112d
929	39	Magor, Doug	1947-05-24	180cm	80kg	7 (1-1-5)	 	1967	20y 3d	20y 87d
930	26	McGee, Jeff	1948-01-27	185cm	89kg	7 (2-2-3)	7	1967-1968	19y 120d	20y 84d
931	40	Mallett, Bob	1947-03-18	188cm	81kg	7 (2-0-5)	1	1967-1968	20y 77d	21y 166d
949	12	Mohr, Rod	1950-05-24	187cm	80kg	7 (2-0-5)	1	1968-1969	18y 50d	19y 49d
952	16	Budd, Arthur	1945-12-27	185cm	85kg	7 (3-0-4)	2	1969	23y 99d	23y 155d
962	39	Luscombe, Ken	1951-02-06	173cm	76kg	7 (3-0-4)	 	1969	18y 100d	18y 149d
965	24	Richardson, Alan	1940-11-19	184cm	96kg	7 (2-0-5)	9	1969-1970	28y 228d	29y 136d
1013	30	Craighead, Geoff	1949-10-14	192cm	96kg	7 (0-0-7)	 	1973	23y 182d	23y 322d
